merchant_id,campaign_id,product_id,sku,campaign_name,channel,impressions,clicks,spend,conversions,attributed_revenue,campaign_date,post_time,creative_type,target_segment,customer_city,objective,campaign_status,source,source_row_id
M001,CAMP004315,PROD000270,SKU000270,Year End Clearance,Email,24862,633,550.37,41,24953.84,2024-11-19,20:00,Email,working_women,Pune,retargeting,completed,campaign_csv,CAMP_ROW_004315
M001,CAMP004316,PROD000381,SKU000381,Republic Day Rush,Instagram,126827,7333,128967.01,148,399128.61,2024-06-11,12:00,Static Post,family_buyers,Bangalore,retention,paused,campaign_csv,CAMP_ROW_004316
M001,CAMP004317,PROD000430,SKU000430,Monsoon Must-Haves,Facebook,103722,6685,62554.33,135,194756.84,2024-10-20,19:00,Reel,working_women,Bangalore,conversions,completed,campaign_csv,CAMP_ROW_004317
M001,CAMP004318,PROD000315,SKU000315,New Arrivals Reel Blast,WhatsApp,3931,469,817.77,31,98281.3,2024-03-13,18:00,WhatsApp Broadcast,family_buyers,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_004318
M001,CAMP004319,PROD000155,SKU000155,Republic Day Rush,Facebook,61330,941,5695.04,41,52679.97,2024-10-09,15:00,Story,college_students,Bangalore,retargeting,completed,campaign_csv,CAMP_ROW_004319
M001,CAMP004320,PROD000267,SKU000267,Black Friday Mega Sale,Instagram,183838,7504,128349.78,432,962429.35,2024-11-29,19:00,Reel,premium_buyers,Bangalore,conversions,active,campaign_csv,CAMP_ROW_004320
M001,CAMP004321,PROD000023,SKU000023,Streetwear Culture Drop,Instagram,204692,10427,251149.17,558,976013.41,2024-12-25,18:00,Reel,young_professionals,Mumbai,traffic,completed,campaign_csv,CAMP_ROW_004321
M001,CAMP004322,PROD000413,SKU000413,Repeat Buyer WhatsApp Push,Instagram,158822,12656,228888.09,447,1277065.37,2024-12-03,21:00,Carousel,college_students,Bangalore,retention,completed,campaign_csv,CAMP_ROW_004322
M001,CAMP004323,PROD000461,SKU000461,Premium Buyer Retargeting,Email,2144,95,19.81,3,9802.02,2024-10-14,12:00,Email,working_women,Bangalore,awareness,completed,campaign_csv,CAMP_ROW_004323
M001,CAMP004324,PROD000218,SKU000218,Premium Buyer Retargeting,Google Ads,282900,6182,200875.42,216,648627.27,2024-01-17,15:00,Display Ad,college_students,Bangalore,awareness,active,campaign_csv,CAMP_ROW_004324
M001,CAMP004325,PROD000483,SKU000483,Fitness Edit Push,LinkedIn,7633,153,6425.81,2,2244.87,2024-01-03,18:00,Static Post,premium_buyers,Pune,retargeting,active,campaign_csv,CAMP_ROW_004325
M001,CAMP004326,PROD000109,SKU000109,Diwali Streetwear Push,WhatsApp,1649,198,318.35,15,28421.24,2024-09-19,21:00,WhatsApp Broadcast,working_women,Bangalore,new_launch,completed,campaign_csv,CAMP_ROW_004326
M001,CAMP004327,PROD000152,SKU000152,New Arrivals Reel Blast,Instagram,141470,2802,33961.67,43,76890.17,2024-04-27,15:00,Reel,fitness_lifestyle,Pune,conversions,completed,campaign_csv,CAMP_ROW_004327
M001,CAMP004328,PROD000001,SKU000001,Back to Work Edit,Instagram,218364,11000,62501.7,1012,880286.61,2024-12-28,09:00,Carousel,college_students,Hyderabad,conversions,completed,campaign_csv,CAMP_ROW_004328
M001,CAMP004329,PROD000438,SKU000438,Fitness Edit Push,Google Ads,182544,8845,223214.4,315,470379.42,2024-11-28,09:00,Display Ad,premium_buyers,Bangalore,retention,active,campaign_csv,CAMP_ROW_004329
M001,CAMP004330,PROD000075,SKU000075,Women's Day Special,Facebook,15851,777,9384.89,10,20971.75,2024-04-07,21:00,Static Post,family_buyers,Delhi,retargeting,active,campaign_csv,CAMP_ROW_004330
M001,CAMP004331,PROD000114,SKU000114,Back to Work Edit,Instagram,128992,1376,23837.12,81,192478.18,2024-05-10,12:00,Static Post,college_students,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_004331
M001,CAMP004332,PROD000001,SKU000001,Summer Essentials Campaign,Facebook,206725,13889,118264.76,1330,1227714.35,2024-08-16,18:00,Reel,college_students,Kochi,new_launch,completed,campaign_csv,CAMP_ROW_004332
M001,CAMP004333,PROD000285,SKU000285,College Campus Collection,Instagram,126941,5604,87573.11,92,449295.01,2024-03-07,21:00,Story,working_women,Bangalore,conversions,active,campaign_csv,CAMP_ROW_004333
M001,CAMP004334,PROD000242,SKU000242,Republic Day Rush,Google Ads,106422,3200,24474.94,78,213267.84,2024-08-05,18:00,Search Ad,premium_buyers,Bangalore,retention,paused,campaign_csv,CAMP_ROW_004334
M001,CAMP004335,PROD000053,SKU000053,Bangalore Exclusive Drop,LinkedIn,9060,132,5950.94,7,7146.98,2024-08-23,09:00,Carousel,family_buyers,Bangalore,retargeting,active,campaign_csv,CAMP_ROW_004335
M001,CAMP004336,PROD000026,SKU000026,Independence Day Flash Sale,Email,26261,1298,735.61,100,226920.86,2024-10-23,21:00,Email,young_professionals,Kolkata,conversions,completed,campaign_csv,CAMP_ROW_004336
M001,CAMP004337,PROD000001,SKU000001,Diwali Streetwear Push,Google Ads,118981,5508,42328.76,195,189050.92,2024-05-10,18:00,Search Ad,college_students,Bangalore,retargeting,completed,campaign_csv,CAMP_ROW_004337
M001,CAMP004338,PROD000374,SKU000374,Summer Essentials Campaign,Google Ads,183593,4205,67366.44,108,412369.84,2024-05-12,12:00,Display Ad,college_students,Delhi,traffic,completed,campaign_csv,CAMP_ROW_004338
M001,CAMP004339,PROD000326,SKU000326,Weekend Comfort Sale,Instagram,260400,10413,36840.78,331,482983.11,2024-08-27,12:00,Reel,family_buyers,Bangalore,retargeting,completed,campaign_csv,CAMP_ROW_004339
M001,CAMP004340,PROD000001,SKU000001,Back to Work Edit,Facebook,202315,16923,245558.18,1354,1331842.24,2024-04-20,20:00,Carousel,college_students,Mumbai,retention,completed,campaign_csv,CAMP_ROW_004340
M001,CAMP004341,PROD000283,SKU000283,Monsoon Must-Haves,Facebook,181064,1959,30672.6,94,193991.34,2024-03-22,18:00,Reel,college_students,Kolkata,retention,active,campaign_csv,CAMP_ROW_004341
M001,CAMP004342,PROD000001,SKU000001,Fitness Edit Push,Email,8978,320,63.53,21,19734.27,2024-01-10,15:00,Email,college_students,Bangalore,conversions,failed,campaign_csv,CAMP_ROW_004342
M001,CAMP004343,PROD000345,SKU000345,Year End Clearance,Email,11170,192,232.78,7,10079.78,2024-07-19,21:00,Email,premium_buyers,Bangalore,retargeting,completed,campaign_csv,CAMP_ROW_004343
M001,CAMP004344,PROD000045,SKU000045,Diwali Streetwear Push,WhatsApp,4722,518,782.62,78,191523.05,2024-10-01,19:00,WhatsApp Broadcast,family_buyers,Bangalore,retargeting,active,campaign_csv,CAMP_ROW_004344
M001,CAMP004345,PROD000343,SKU000343,Black Friday Mega Sale,WhatsApp,1891,572,167.28,40,37024.9,2024-10-22,15:00,WhatsApp Broadcast,working_women,Bangalore,traffic,active,campaign_csv,CAMP_ROW_004345
M001,CAMP004346,PROD000001,SKU000001,Independence Day Flash Sale,Instagram,82337,4861,31305.21,323,283855.41,2024-05-21,09:00,Carousel,college_students,Pune,conversions,completed,campaign_csv,CAMP_ROW_004346
M001,CAMP004347,PROD000306,SKU000306,Women's Day Special,Google Ads,155466,5894,80666.37,331,302445.07,2024-01-07,21:00,Search Ad,family_buyers,Bangalore,awareness,active,campaign_csv,CAMP_ROW_004347
M001,CAMP004348,PROD000165,SKU000165,Weekend Wardrobe,Email,2274,78,98.44,5,7786.59,2024-10-30,18:00,Email,premium_buyers,Bangalore,conversions,completed,campaign_csv,CAMP_ROW_004348
M001,CAMP004349,PROD000259,SKU000259,Weekend Comfort Sale,WhatsApp,4502,1478,453.71,115,233176.6,2024-09-12,09:00,WhatsApp Broadcast,college_students,Bangalore,retention,completed,campaign_csv,CAMP_ROW_004349
M001,CAMP004350,PROD000008,SKU000008,Monsoon Must-Haves,Facebook,193196,8744,105638.97,366,1010669.9,2024-09-15,09:00,Story,family_buyers,Chennai,conversions,completed,campaign_csv,CAMP_ROW_004350
M001,CAMP004351,PROD000066,SKU000066,Women's Day Special,WhatsApp,1691,515,919.52,46,70162.25,2024-04-01,21:00,WhatsApp Broadcast,working_women,Pune,traffic,completed,campaign_csv,CAMP_ROW_004351
M001,CAMP004352,PROD000229,SKU000229,Fitness Edit Push,Facebook,86839,6892,20984.42,109,389625.82,2024-03-11,20:00,Carousel,premium_buyers,Bangalore,retargeting,completed,campaign_csv,CAMP_ROW_004352
M001,CAMP004353,PROD000185,SKU000185,New Arrivals Reel Blast,LinkedIn,4507,32,1915.11,1,818.24,2024-08-20,09:00,Carousel,working_women,Bangalore,awareness,completed,campaign_csv,CAMP_ROW_004353
M001,CAMP004354,PROD000245,SKU000245,Festive Gifting Guide,Email,10337,356,72.59,9,4222.13,2024-02-01,20:00,Email,working_women,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_004354
M001,CAMP004355,PROD000118,SKU000118,Diwali Streetwear Push,WhatsApp,3293,1100,1274.26,117,246501.74,2024-07-04,21:00,WhatsApp Broadcast,working_women,Bangalore,retention,completed,campaign_csv,CAMP_ROW_004355
M001,CAMP004356,PROD000267,SKU000267,Republic Day Rush,WhatsApp,4846,493,787.34,37,86233.87,2024-04-24,21:00,WhatsApp Broadcast,premium_buyers,Bangalore,conversions,failed,campaign_csv,CAMP_ROW_004356
M001,CAMP004357,PROD000197,SKU000197,Streetwear Culture Drop,LinkedIn,1146,23,1035.76,1,4935.05,2024-06-03,09:00,Carousel,working_women,Bangalore,conversions,completed,campaign_csv,CAMP_ROW_004357
M001,CAMP004358,PROD000140,SKU000140,Office Wear Edit,Instagram,73898,3030,28748.26,49,105418.52,2024-03-17,09:00,Reel,working_women,Chennai,traffic,active,campaign_csv,CAMP_ROW_004358
M001,CAMP004359,PROD000452,SKU000452,Office Wear Edit,Instagram,233946,17136,405696.35,961,1165593.25,2024-11-11,20:00,Static Post,college_students,Bangalore,awareness,failed,campaign_csv,CAMP_ROW_004359
M001,CAMP004360,PROD000075,SKU000075,Women's Day Special,Instagram,106973,6192,32923.08,275,575592.67,2024-07-30,20:00,Reel,family_buyers,Bangalore,new_launch,paused,campaign_csv,CAMP_ROW_004360
M001,CAMP004361,PROD000216,SKU000216,Repeat Buyer WhatsApp Push,Facebook,198781,4897,51202.38,215,656305.95,2024-01-05,09:00,Reel,family_buyers,Bangalore,retention,failed,campaign_csv,CAMP_ROW_004361
M001,CAMP004362,PROD000001,SKU000001,Weekend Comfort Sale,WhatsApp,482,57,86.3,11,10010.23,2024-08-07,20:00,WhatsApp Broadcast,college_students,Delhi,conversions,completed,campaign_csv,CAMP_ROW_004362
M001,CAMP004363,PROD000332,SKU000332,Diwali Streetwear Push,Facebook,126690,3092,19949.64,52,138484.12,2024-06-19,12:00,Carousel,college_students,Hyderabad,retention,completed,campaign_csv,CAMP_ROW_004363
M001,CAMP004364,PROD000348,SKU000348,New Arrivals Reel Blast,Facebook,294245,12675,208901.22,551,1344464.87,2024-03-13,18:00,Static Post,college_students,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_004364
M001,CAMP004365,PROD000315,SKU000315,Weekend Wardrobe,Instagram,158762,1339,22351.97,59,174277.89,2024-01-31,12:00,Static Post,family_buyers,Bangalore,new_launch,completed,campaign_csv,CAMP_ROW_004365
M001,CAMP004366,PROD000001,SKU000001,Weekend Wardrobe,Google Ads,213576,4552,76133.72,181,167241.73,2024-08-20,21:00,Search Ad,college_students,Bangalore,retargeting,completed,campaign_csv,CAMP_ROW_004366
M001,CAMP004367,PROD000203,SKU000203,Bangalore Exclusive Drop,Facebook,61688,4819,74817.75,48,111038.41,2024-03-20,21:00,Reel,working_women,Bangalore,retargeting,completed,campaign_csv,CAMP_ROW_004367
M001,CAMP004368,PROD000001,SKU000001,Weekend Wardrobe,Instagram,266462,14998,126953.65,1321,1113571.54,2024-04-20,09:00,Static Post,college_students,Mumbai,traffic,completed,campaign_csv,CAMP_ROW_004368
M001,CAMP004369,PROD000177,SKU000177,Fitness Edit Push,Google Ads,5562,261,2798.96,14,35411.85,2024-04-27,20:00,Search Ad,college_students,Chennai,new_launch,completed,campaign_csv,CAMP_ROW_004369
M001,CAMP004370,PROD000198,SKU000198,Back to Work Edit,Facebook,19043,857,17285.43,47,33249.69,2024-02-14,09:00,Static Post,family_buyers,Bangalore,retention,completed,campaign_csv,CAMP_ROW_004370
M001,CAMP004371,PROD000053,SKU000053,Black Friday Mega Sale,Email,19109,566,823.5,19,19763.18,2024-10-26,09:00,Email,family_buyers,Bangalore,new_launch,completed,campaign_csv,CAMP_ROW_004371
M001,CAMP004372,PROD000440,SKU000440,Diwali Streetwear Push,WhatsApp,3484,1007,293.99,187,282727.25,2024-02-22,20:00,WhatsApp Broadcast,working_women,Chennai,awareness,active,campaign_csv,CAMP_ROW_004372
M001,CAMP004373,PROD000233,SKU000233,Festive Gifting Guide,Email,13837,345,265.68,10,13205.56,2024-04-24,12:00,Email,family_buyers,Bangalore,awareness,completed,campaign_csv,CAMP_ROW_004373
M001,CAMP004374,PROD000131,SKU000131,Repeat Buyer WhatsApp Push,Google Ads,9172,212,6368.3,8,13599.23,2024-05-10,20:00,Display Ad,premium_buyers,Bangalore,traffic,paused,campaign_csv,CAMP_ROW_004374
M001,CAMP004375,PROD000480,SKU000480,New Arrivals Reel Blast,Instagram,184487,10264,118806.88,422,1065740.85,2024-04-10,20:00,Reel,working_women,Chennai,conversions,completed,campaign_csv,CAMP_ROW_004375
M001,CAMP004376,PROD000146,SKU000146,Repeat Buyer WhatsApp Push,Instagram,90161,5368,110344.74,284,189918.92,2024-09-10,09:00,Story,fitness_lifestyle,Bangalore,retargeting,active,campaign_csv,CAMP_ROW_004376
M001,CAMP004377,PROD000011,SKU000011,Premium Buyer Retargeting,Instagram,297689,9555,231777.56,310,373315.49,2024-07-28,15:00,Static Post,family_buyers,Bangalore,awareness,completed,campaign_csv,CAMP_ROW_004377
M001,CAMP004378,PROD000407,SKU000407,Repeat Buyer WhatsApp Push,Facebook,225322,4277,34015.23,58,134457.29,2024-12-06,15:00,Static Post,family_buyers,Bangalore,traffic,paused,campaign_csv,CAMP_ROW_004378
M001,CAMP004379,PROD000166,SKU000166,Premium Buyer Retargeting,Instagram,231290,17335,233776.51,367,269183.33,2024-10-31,21:00,Story,family_buyers,Bangalore,retargeting,completed,campaign_csv,CAMP_ROW_004379
M001,CAMP004380,PROD000001,SKU000001,Repeat Buyer WhatsApp Push,Instagram,37243,2446,28111.38,199,175757.22,2024-04-10,12:00,Reel,college_students,Hyderabad,retargeting,completed,campaign_csv,CAMP_ROW_004380
M001,CAMP004381,PROD000001,SKU000001,Diwali Streetwear Push,Instagram,27464,1638,31843.91,156,148418.98,2024-07-12,15:00,Story,college_students,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_004381
M001,CAMP004382,PROD000008,SKU000008,Festive Gifting Guide,Instagram,72678,1099,4062.01,54,171331.83,2024-11-06,15:00,Reel,family_buyers,Bangalore,new_launch,completed,campaign_csv,CAMP_ROW_004382
M001,CAMP004383,PROD000295,SKU000295,Women's Day Special,WhatsApp,801,144,254.08,12,6991.54,2024-01-02,12:00,WhatsApp Broadcast,streetwear_lovers,Bangalore,retargeting,completed,campaign_csv,CAMP_ROW_004383
M001,CAMP004384,PROD000175,SKU000175,Fitness Edit Push,LinkedIn,9545,203,11119.69,3,6441.53,2024-10-05,15:00,Static Post,family_buyers,Mumbai,retention,completed,campaign_csv,CAMP_ROW_004384
M001,CAMP004385,PROD000476,SKU000476,Bangalore Exclusive Drop,Facebook,103750,1559,35668.9,33,62750.48,2024-03-08,18:00,Carousel,family_buyers,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_004385
M001,CAMP004386,PROD000326,SKU000326,Weekend Wardrobe,Email,27867,952,617.96,31,43488.94,2024-06-14,20:00,Email,family_buyers,Bangalore,retention,completed,campaign_csv,CAMP_ROW_004386
M001,CAMP004387,PROD000451,SKU000451,Premium Buyer Retargeting,Email,29090,1315,1351.73,64,71571.01,2024-10-17,12:00,Email,young_professionals,Bangalore,traffic,failed,campaign_csv,CAMP_ROW_004387
M001,CAMP004388,PROD000197,SKU000197,Republic Day Rush,Instagram,29584,676,10450.03,9,44921.71,2024-09-06,12:00,Carousel,working_women,Delhi,traffic,completed,campaign_csv,CAMP_ROW_004388
M001,CAMP004389,PROD000175,SKU000175,Repeat Buyer WhatsApp Push,Facebook,134008,6529,127234.79,308,671352.22,2024-04-06,21:00,Reel,family_buyers,Pune,new_launch,completed,campaign_csv,CAMP_ROW_004389
M001,CAMP004390,PROD000156,SKU000156,College Campus Collection,Google Ads,149935,4561,134974.26,109,248849.9,2024-01-27,15:00,Search Ad,family_buyers,Hyderabad,traffic,active,campaign_csv,CAMP_ROW_004390
M001,CAMP004391,PROD000366,SKU000366,College Campus Collection,WhatsApp,4806,1565,2454.79,152,123584.65,2024-02-04,15:00,WhatsApp Broadcast,young_professionals,Bangalore,retention,completed,campaign_csv,CAMP_ROW_004391
M001,CAMP004392,PROD000254,SKU000254,Weekend Wardrobe,Google Ads,128142,5054,167383.09,233,180928.5,2024-03-01,20:00,Display Ad,premium_buyers,Bangalore,new_launch,active,campaign_csv,CAMP_ROW_004392
M001,CAMP004393,PROD000073,SKU000073,Independence Day Flash Sale,Instagram,208065,10732,141776.34,399,708783.11,2024-12-28,09:00,Static Post,working_women,Bangalore,conversions,completed,campaign_csv,CAMP_ROW_004393
M001,CAMP004394,PROD000163,SKU000163,Summer Essentials Campaign,Email,27999,820,293.72,25,68529.24,2024-07-09,09:00,Email,college_students,Bangalore,retention,active,campaign_csv,CAMP_ROW_004394
M001,CAMP004395,PROD000226,SKU000226,Streetwear Culture Drop,Facebook,143216,4166,90997.25,239,188539.87,2024-06-03,12:00,Static Post,family_buyers,Bangalore,retargeting,completed,campaign_csv,CAMP_ROW_004395
M001,CAMP004396,PROD000445,SKU000445,Weekend Wardrobe,Instagram,58923,3357,46388.54,35,102092.2,2024-03-06,20:00,Carousel,working_women,Bangalore,retention,completed,campaign_csv,CAMP_ROW_004396
M001,CAMP004397,PROD000025,SKU000025,Diwali Streetwear Push,WhatsApp,898,156,307.61,14,26494.45,2024-06-18,15:00,WhatsApp Broadcast,college_students,Chennai,traffic,active,campaign_csv,CAMP_ROW_004397
M001,CAMP004398,PROD000450,SKU000450,Back to Work Edit,Google Ads,192883,5387,105541.4,317,797843.85,2024-02-10,09:00,Display Ad,family_buyers,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_004398
M001,CAMP004399,PROD000414,SKU000414,Diwali Streetwear Push,Facebook,279594,14146,87764.9,289,1380614.4,2024-03-11,19:00,Story,college_students,Bangalore,retargeting,failed,campaign_csv,CAMP_ROW_004399
M001,CAMP004400,PROD000001,SKU000001,Bangalore Exclusive Drop,Instagram,174187,8970,216254.62,821,691361.39,2024-11-05,12:00,Reel,college_students,Bangalore,retargeting,active,campaign_csv,CAMP_ROW_004400
M001,CAMP004401,PROD000139,SKU000139,Premium Buyer Retargeting,Facebook,276016,2128,48004.5,48,182862.61,2024-04-06,18:00,Story,family_buyers,Chennai,new_launch,failed,campaign_csv,CAMP_ROW_004401
M001,CAMP004402,PROD000453,SKU000453,Fitness Edit Push,Facebook,190094,7852,38422.01,81,185535.88,2024-06-03,20:00,Story,working_women,Bangalore,conversions,completed,campaign_csv,CAMP_ROW_004402
M001,CAMP004403,PROD000265,SKU000265,Women's Day Special,Instagram,190159,7298,72398.65,204,400372.79,2024-11-04,12:00,Static Post,fitness_lifestyle,Bangalore,traffic,paused,campaign_csv,CAMP_ROW_004403
M001,CAMP004404,PROD000053,SKU000053,Bangalore Exclusive Drop,WhatsApp,2276,353,464.12,54,52775.28,2024-10-05,09:00,WhatsApp Broadcast,family_buyers,Bangalore,retention,paused,campaign_csv,CAMP_ROW_004404
M001,CAMP004405,PROD000072,SKU000072,Repeat Buyer WhatsApp Push,Google Ads,224260,10705,416575.2,112,410764.07,2024-02-19,15:00,Search Ad,family_buyers,Bangalore,conversions,paused,campaign_csv,CAMP_ROW_004405
M001,CAMP004406,PROD000138,SKU000138,Fitness Edit Push,WhatsApp,2401,596,746.35,96,252923.89,2024-09-06,21:00,WhatsApp Broadcast,working_women,Bangalore,retention,paused,campaign_csv,CAMP_ROW_004406
M001,CAMP004407,PROD000465,SKU000465,Fitness Edit Push,Facebook,16111,526,8407.6,7,22748.26,2024-10-18,09:00,Reel,young_professionals,Chennai,conversions,completed,campaign_csv,CAMP_ROW_004407
M001,CAMP004408,PROD000073,SKU000073,Bangalore Exclusive Drop,WhatsApp,780,146,29.72,8,14954.34,2024-08-05,20:00,WhatsApp Broadcast,working_women,Mumbai,awareness,completed,campaign_csv,CAMP_ROW_004408
M001,CAMP004409,PROD000251,SKU000251,Black Friday Mega Sale,Google Ads,195899,6653,142696.03,75,190142.21,2024-04-21,12:00,Search Ad,family_buyers,Kochi,new_launch,completed,campaign_csv,CAMP_ROW_004409
M001,CAMP004410,PROD000035,SKU000035,Weekend Wardrobe,Google Ads,160449,4294,171469.38,124,218854.72,2024-07-31,19:00,Display Ad,family_buyers,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_004410
M001,CAMP004411,PROD000372,SKU000372,Streetwear Culture Drop,Instagram,246169,14529,225022.04,291,315549.35,2024-04-04,19:00,Reel,working_women,Bangalore,new_launch,completed,campaign_csv,CAMP_ROW_004411
M001,CAMP004412,PROD000224,SKU000224,Weekend Wardrobe,WhatsApp,1880,422,122.61,24,22952.76,2024-08-05,21:00,WhatsApp Broadcast,family_buyers,Hyderabad,traffic,completed,campaign_csv,CAMP_ROW_004412
M001,CAMP004413,PROD000310,SKU000310,Year End Clearance,WhatsApp,2684,762,999.89,39,63269.19,2024-06-08,20:00,WhatsApp Broadcast,college_students,Bangalore,new_launch,completed,campaign_csv,CAMP_ROW_004413
M001,CAMP004414,PROD000461,SKU000461,Fitness Edit Push,WhatsApp,3167,995,1371.43,198,741080.3,2024-11-03,20:00,WhatsApp Broadcast,working_women,Bangalore,conversions,completed,campaign_csv,CAMP_ROW_004414
M001,CAMP004415,PROD000415,SKU000415,Streetwear Culture Drop,Instagram,27628,1608,21438.78,78,188840.51,2024-12-06,19:00,Story,family_buyers,Pune,retention,active,campaign_csv,CAMP_ROW_004415
M001,CAMP004416,PROD000166,SKU000166,Bangalore Fashion Drop,Email,4071,190,64.47,13,9244.66,2024-12-14,09:00,Email,family_buyers,Bangalore,new_launch,active,campaign_csv,CAMP_ROW_004416
M001,CAMP004417,PROD000383,SKU000383,Festive Gifting Guide,Facebook,256576,15512,182162.25,760,563751.31,2024-01-27,20:00,Static Post,working_women,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_004417
M001,CAMP004418,PROD000001,SKU000001,Diwali Streetwear Push,Facebook,167208,8422,207170.63,743,648295.43,2024-07-31,18:00,Static Post,college_students,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_004418
M001,CAMP004419,PROD000293,SKU000293,Summer Essentials Campaign,Instagram,67567,3187,34547.21,153,694709.08,2024-02-28,21:00,Story,college_students,Bangalore,conversions,completed,campaign_csv,CAMP_ROW_004419
M001,CAMP004420,PROD000174,SKU000174,Weekend Wardrobe,Facebook,282196,17810,147903.87,803,1565800.69,2024-07-15,20:00,Reel,working_women,Bangalore,retargeting,completed,campaign_csv,CAMP_ROW_004420
M001,CAMP004421,PROD000326,SKU000326,Streetwear Culture Drop,Facebook,103139,3891,85440.17,223,315710.2,2024-01-04,21:00,Carousel,family_buyers,Ahmedabad,retargeting,completed,campaign_csv,CAMP_ROW_004421
M001,CAMP004422,PROD000400,SKU000400,Monsoon Must-Haves,Facebook,71283,1116,9956.25,66,161993.79,2024-11-04,15:00,Story,premium_buyers,Bangalore,retargeting,completed,campaign_csv,CAMP_ROW_004422
M001,CAMP004423,PROD000472,SKU000472,Independence Day Flash Sale,Instagram,30852,1262,27212.01,65,110840.72,2024-08-25,12:00,Carousel,college_students,Bangalore,new_launch,active,campaign_csv,CAMP_ROW_004423
M001,CAMP004424,PROD000114,SKU000114,Bangalore Exclusive Drop,Facebook,58258,4630,44296.15,74,179656.1,2024-03-21,20:00,Reel,college_students,Hyderabad,new_launch,completed,campaign_csv,CAMP_ROW_004424
M001,CAMP004425,PROD000159,SKU000159,Black Friday Mega Sale,Email,26325,575,190.44,12,43440.18,2024-01-08,12:00,Email,family_buyers,Bangalore,conversions,failed,campaign_csv,CAMP_ROW_004425
M001,CAMP004426,PROD000001,SKU000001,Office Wear Edit,Instagram,191546,10478,105884.98,957,860000.02,2024-06-22,09:00,Story,college_students,Bangalore,new_launch,active,campaign_csv,CAMP_ROW_004426
M001,CAMP004427,PROD000085,SKU000085,Premium Buyer Retargeting,LinkedIn,7311,147,7817.04,1,1251.16,2024-08-06,19:00,Static Post,family_buyers,Kolkata,retention,active,campaign_csv,CAMP_ROW_004427
M001,CAMP004428,PROD000456,SKU000456,Fitness Edit Push,Facebook,139230,4443,103991.85,160,155376.02,2024-05-07,19:00,Static Post,premium_buyers,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_004428
M001,CAMP004429,PROD000001,SKU000001,Monsoon Must-Haves,Facebook,152485,6193,108151.78,477,401037.72,2024-02-23,18:00,Story,college_students,Bangalore,conversions,completed,campaign_csv,CAMP_ROW_004429
M001,CAMP004430,PROD000068,SKU000068,Weekend Wardrobe,Google Ads,42473,1590,43025.07,23,33934.37,2024-04-18,09:00,Display Ad,working_women,Bangalore,awareness,completed,campaign_csv,CAMP_ROW_004430
M001,CAMP004431,PROD000087,SKU000087,Bangalore Exclusive Drop,Instagram,21573,404,3981.55,4,16395.3,2024-01-08,15:00,Static Post,premium_buyers,Chennai,retention,paused,campaign_csv,CAMP_ROW_004431
M001,CAMP004432,PROD000143,SKU000143,Weekend Comfort Sale,Google Ads,60428,1387,18673.67,31,44362.68,2024-07-15,19:00,Display Ad,family_buyers,Bangalore,retention,completed,campaign_csv,CAMP_ROW_004432
M001,CAMP004433,PROD000430,SKU000430,New Arrivals Reel Blast,Email,613,13,16.67,0,0.0,2024-02-11,18:00,Email,working_women,Hyderabad,retargeting,completed,campaign_csv,CAMP_ROW_004433
M001,CAMP004434,PROD000295,SKU000295,Premium Buyer Retargeting,LinkedIn,2587,20,1081.4,0,0.0,2024-07-26,09:00,Carousel,streetwear_lovers,Bangalore,retargeting,completed,campaign_csv,CAMP_ROW_004434
M001,CAMP004435,PROD000001,SKU000001,Office Wear Edit,LinkedIn,1787,40,1332.89,0,0.0,2024-07-12,15:00,Carousel,college_students,Bangalore,retargeting,completed,campaign_csv,CAMP_ROW_004435
M001,CAMP004436,PROD000095,SKU000095,Monsoon Must-Haves,Facebook,200271,12518,45576.57,329,878887.24,2024-10-15,20:00,Carousel,college_students,Bangalore,conversions,completed,campaign_csv,CAMP_ROW_004436
M001,CAMP004437,PROD000242,SKU000242,New Arrivals Reel Blast,Instagram,231298,12807,73729.43,308,859865.57,2024-06-24,18:00,Static Post,premium_buyers,Bangalore,awareness,active,campaign_csv,CAMP_ROW_004437
M001,CAMP004438,PROD000001,SKU000001,Office Wear Edit,WhatsApp,2723,707,393.51,89,84515.93,2024-04-29,19:00,WhatsApp Broadcast,college_students,Bangalore,retention,completed,campaign_csv,CAMP_ROW_004438
M001,CAMP004439,PROD000420,SKU000420,Black Friday Mega Sale,Instagram,229763,12731,243925.95,349,1205759.78,2024-03-15,09:00,Reel,college_students,Chennai,new_launch,completed,campaign_csv,CAMP_ROW_004439
M001,CAMP004440,PROD000001,SKU000001,New Arrivals Reel Blast,Instagram,173829,8626,150646.17,1012,850858.08,2024-10-31,09:00,Story,college_students,Jaipur,new_launch,paused,campaign_csv,CAMP_ROW_004440
