merchant_id,customer_id,customer_city,locality,pincode,region,customer_type,age_group,gender,signup_date,total_orders,lifetime_value,preferred_channel,last_purchase_date,source,source_row_id
M001,CUST002453,Bangalore,JP Nagar,560078,South,New,25-34,Female,2024-01-01,4,2623.13,Instagram,2024-02-25,customer_csv,CUST_ROW_002453
M001,CUST002454,Pune,Hinjewadi,411057,West,New,18-24,Male,2024-06-18,4,921.58,Google Ads,2024-04-10,customer_csv,CUST_ROW_002454
M001,CUST002455,Bangalore,JP Nagar,560078,South,Returning,18-24,Female,2024-10-12,19,16518.02,WhatsApp,2024-01-04,customer_csv,CUST_ROW_002455
M001,CUST002456,Jaipur,Mansarovar,302020,North,New,18-24,Male,2023-09-10,4,1954.63,LinkedIn,2024-10-31,customer_csv,CUST_ROW_002456
M001,CUST002457,Bangalore,Indiranagar,560038,South,Returning,45-54,Female,2023-02-19,10,5689.95,WhatsApp,2024-10-03,customer_csv,CUST_ROW_002457
M001,CUST002458,Chennai,Adyar,600020,South,Returning,35-44,Other,2024-07-28,19,13627.77,WhatsApp,2024-10-06,customer_csv,CUST_ROW_002458
M001,CUST002459,Kolkata,Salt Lake,700064,East,High-Value,25-34,Female,2023-02-22,11,20862.43,Email,2024-09-11,customer_csv,CUST_ROW_002459
M001,CUST002460,Bangalore,Yelahanka,560064,South,Returning,25-34,Female,2024-10-31,12,12305.6,Facebook,2024-12-16,customer_csv,CUST_ROW_002460
M001,CUST002461,Kolkata,Ballygunge,700019,East,New,35-44,Male,2024-02-17,2,1143.82,Instagram,2024-11-23,customer_csv,CUST_ROW_002461
M001,CUST002462,Chennai,Anna Nagar,600040,South,Returning,18-24,Female,2023-12-30,6,5708.97,Instagram,2024-05-12,customer_csv,CUST_ROW_002462
M001,CUST002463,Bangalore,Yelahanka,560064,South,Returning,25-34,Female,2024-06-12,13,15129.97,WhatsApp,2024-10-17,customer_csv,CUST_ROW_002463
M001,CUST002464,Jaipur,Tonk Road,302018,North,Returning,25-34,Male,2024-06-02,13,9884.57,WhatsApp,2024-12-10,customer_csv,CUST_ROW_002464
M001,CUST002465,Bangalore,JP Nagar,560078,South,Returning,35-44,Male,2024-05-03,19,12303.34,Email,2024-06-05,customer_csv,CUST_ROW_002465
M001,CUST002466,Jaipur,Vaishali Nagar,302021,North,New,25-34,Female,2024-12-04,4,1731.38,Instagram,2024-12-17,customer_csv,CUST_ROW_002466
M001,CUST002467,Bangalore,HSR Layout,560102,South,New,18-24,Female,2024-05-18,2,787.9,Instagram,2024-04-07,customer_csv,CUST_ROW_002467
M001,CUST002468,Bangalore,Bellandur,560103,South,Returning,18-24,Male,2023-07-13,16,13845.03,WhatsApp,2024-03-07,customer_csv,CUST_ROW_002468
M001,CUST002469,Chennai,T Nagar,600017,South,Returning,18-24,Female,2023-05-22,15,9780.73,Instagram,2024-05-01,customer_csv,CUST_ROW_002469
M001,CUST002470,Bangalore,MG Road,560001,South,Returning,35-44,Male,2024-04-06,7,4269.9,WhatsApp,2024-04-06,customer_csv,CUST_ROW_002470
M001,CUST002471,Bangalore,Whitefield,560066,South,New,25-34,Male,2024-03-10,3,1929.34,Facebook,2024-12-29,customer_csv,CUST_ROW_002471
M001,CUST002472,Bangalore,Jayanagar,560041,South,New,25-34,Other,2023-06-02,1,220.48,Instagram,2024-05-08,customer_csv,CUST_ROW_002472
M001,CUST002473,Bangalore,JP Nagar,560078,South,High-Value,18-24,Female,2024-01-05,45,97148.03,LinkedIn,2024-02-26,customer_csv,CUST_ROW_002473
M001,CUST002474,Delhi,Karol Bagh,110005,North,Returning,45-54,Female,2024-10-12,7,5474.61,WhatsApp,2024-01-08,customer_csv,CUST_ROW_002474
M001,CUST002475,Chennai,T Nagar,600017,South,Returning,25-34,Female,2023-06-22,7,7875.57,Facebook,2024-05-01,customer_csv,CUST_ROW_002475
M001,CUST002476,Mumbai,Dadar,400014,West,New,18-24,Female,2023-12-28,2,1071.2,Google Ads,2024-07-08,customer_csv,CUST_ROW_002476
M001,CUST002477,Bangalore,Jayanagar,560041,South,Returning,18-24,Other,2023-08-06,13,9658.52,Facebook,2024-09-06,customer_csv,CUST_ROW_002477
M001,CUST002478,Kolkata,Salt Lake,700064,East,New,18-24,Male,2023-07-16,1,331.43,Email,2024-01-19,customer_csv,CUST_ROW_002478
M001,CUST002479,Bangalore,Whitefield,560066,South,Returning,35-44,Male,2024-01-22,7,8109.02,Facebook,2024-10-15,customer_csv,CUST_ROW_002479
M001,CUST002480,Bangalore,MG Road,560001,South,New,18-24,Male,2023-12-12,1,400.21,Facebook,2024-11-06,customer_csv,CUST_ROW_002480
M001,CUST002481,Bangalore,MG Road,560001,South,High-Value,25-34,Female,2023-03-10,53,103507.19,Facebook,2024-01-29,customer_csv,CUST_ROW_002481
M001,CUST002482,Bangalore,HSR Layout,560102,South,New,25-34,Female,2024-09-05,4,2588.09,Google Ads,2024-07-14,customer_csv,CUST_ROW_002482
M001,CUST002483,Bangalore,Indiranagar,560038,South,Returning,18-24,Male,2024-12-03,10,8705.33,WhatsApp,2024-02-07,customer_csv,CUST_ROW_002483
M001,CUST002484,Pune,Hadapsar,411028,West,High-Value,35-44,Female,2023-04-26,10,22451.71,Facebook,2024-09-02,customer_csv,CUST_ROW_002484
M001,CUST002485,Bangalore,Whitefield,560066,South,High-Value,18-24,Male,2024-07-26,26,59893.16,Email,2024-11-30,customer_csv,CUST_ROW_002485
M001,CUST002486,Bangalore,Bellandur,560103,South,New,25-34,Male,2023-10-20,3,1336.49,Facebook,2024-08-15,customer_csv,CUST_ROW_002486
M001,CUST002487,Kochi,Kakkanad,682030,South,New,18-24,Male,2024-11-07,1,679.99,Google Ads,2024-03-26,customer_csv,CUST_ROW_002487
M001,CUST002488,Bangalore,Yelahanka,560064,South,Returning,45-54,Male,2024-12-21,16,11080.64,WhatsApp,2024-03-11,customer_csv,CUST_ROW_002488
M001,CUST002489,Kolkata,Dum Dum,700028,East,Returning,35-44,Male,2024-12-10,3,2752.16,Email,2024-05-15,customer_csv,CUST_ROW_002489
M001,CUST002490,Bangalore,Bellandur,560103,South,Returning,45-54,Other,2023-07-01,14,10763.56,Facebook,2024-08-26,customer_csv,CUST_ROW_002490
M001,CUST002491,Jaipur,C Scheme,302001,North,Returning,25-34,Male,2023-01-04,11,8065.85,Facebook,2024-08-22,customer_csv,CUST_ROW_002491
M001,CUST002492,Mumbai,Powai,400076,West,New,45-54,Female,2024-09-13,4,2706.99,Instagram,2024-06-05,customer_csv,CUST_ROW_002492
M001,CUST002493,Bangalore,Hebbal,560024,South,New,25-34,Female,2023-05-31,4,2174.03,Instagram,2024-11-25,customer_csv,CUST_ROW_002493
M001,CUST002494,Kolkata,Park Street,700016,East,Returning,18-24,Male,2024-05-19,5,4581.9,LinkedIn,2024-01-18,customer_csv,CUST_ROW_002494
M001,CUST002495,Bangalore,Bellandur,560103,South,Returning,25-34,Male,2023-07-26,5,4759.89,Google Ads,2024-07-24,customer_csv,CUST_ROW_002495
M001,CUST002496,Bangalore,Electronic City,560100,South,High-Value,25-34,Male,2023-03-07,28,44591.7,Email,2024-03-04,customer_csv,CUST_ROW_002496
M001,CUST002497,Kolkata,Salt Lake,700064,East,Returning,25-34,Other,2024-11-19,11,5132.21,Facebook,2024-01-10,customer_csv,CUST_ROW_002497
M001,CUST002498,Bangalore,Yelahanka,560064,South,New,25-34,Female,2024-07-23,1,461.15,Instagram,2024-12-25,customer_csv,CUST_ROW_002498
M001,CUST002499,Bangalore,Koramangala,560034,South,Returning,35-44,Female,2024-05-12,6,4161.69,Instagram,2024-08-27,customer_csv,CUST_ROW_002499
M001,CUST002500,Bangalore,Bellandur,560103,South,High-Value,25-34,Male,2023-10-19,38,44930.83,Google Ads,2024-10-23,customer_csv,CUST_ROW_002500
M001,CUST002501,Bangalore,Electronic City,560100,South,Returning,25-34,Male,2023-10-28,16,7465.44,Instagram,2024-02-04,customer_csv,CUST_ROW_002501
M001,CUST002502,Bangalore,Yelahanka,560064,South,High-Value,18-24,Female,2023-04-19,73,127308.68,WhatsApp,2024-03-31,customer_csv,CUST_ROW_002502
M001,CUST002503,Bangalore,Koramangala,560034,South,New,35-44,Female,2023-06-17,2,1103.33,Facebook,2024-01-17,customer_csv,CUST_ROW_002503
M001,CUST002504,Bangalore,MG Road,560001,South,New,45-54,Female,2024-10-01,4,1338.06,Facebook,2024-12-20,customer_csv,CUST_ROW_002504
M001,CUST002505,Chennai,Adyar,600020,South,High-Value,25-34,Female,2024-04-07,49,60391.93,LinkedIn,2024-06-26,customer_csv,CUST_ROW_002505
M001,CUST002506,Bangalore,MG Road,560001,South,Returning,25-34,Female,2024-11-16,8,3559.4,Instagram,2024-05-25,customer_csv,CUST_ROW_002506
M001,CUST002507,Bangalore,Bellandur,560103,South,New,18-24,Female,2024-11-27,3,739.37,LinkedIn,2024-04-06,customer_csv,CUST_ROW_002507
M001,CUST002508,Bangalore,Yelahanka,560064,South,Returning,45-54,Female,2024-02-09,17,11958.76,Instagram,2024-12-12,customer_csv,CUST_ROW_002508
M001,CUST002509,Mumbai,Thane,400601,West,New,25-34,Male,2024-04-13,3,1498.07,Instagram,2024-07-04,customer_csv,CUST_ROW_002509
M001,CUST002510,Bangalore,Yelahanka,560064,South,Returning,25-34,Male,2023-10-07,4,3249.63,Instagram,2024-06-21,customer_csv,CUST_ROW_002510
M001,CUST002511,Bangalore,Whitefield,560066,South,New,18-24,Male,2023-09-19,3,1096.05,Facebook,2024-10-22,customer_csv,CUST_ROW_002511
M001,CUST002512,Bangalore,HSR Layout,560102,South,New,25-34,Male,2023-05-29,4,2273.27,Instagram,2024-02-29,customer_csv,CUST_ROW_002512
M001,CUST002513,Bangalore,Koramangala,560034,South,High-Value,25-34,Female,2023-03-14,78,95587.83,Email,2024-09-18,customer_csv,CUST_ROW_002513
M001,CUST002514,Bangalore,MG Road,560001,South,High-Value,25-34,Male,2023-06-19,19,23041.24,Google Ads,2024-07-29,customer_csv,CUST_ROW_002514
M001,CUST002515,Bangalore,MG Road,560001,South,New,35-44,Female,2024-12-12,2,1050.83,WhatsApp,2024-09-29,customer_csv,CUST_ROW_002515
M001,CUST002516,Bangalore,Koramangala,560034,South,High-Value,18-24,Female,2023-09-29,29,40265.95,Google Ads,2024-09-10,customer_csv,CUST_ROW_002516
M001,CUST002517,Pune,Koregaon Park,411001,West,New,25-34,Female,2023-06-17,4,2642.78,Facebook,2024-02-22,customer_csv,CUST_ROW_002517
M001,CUST002518,Pune,Koregaon Park,411001,West,High-Value,35-44,Female,2024-11-30,42,77071.91,Email,2024-08-16,customer_csv,CUST_ROW_002518
M001,CUST002519,Bangalore,Koramangala,560034,South,New,25-34,Female,2023-04-17,4,2242.12,Google Ads,2024-12-15,customer_csv,CUST_ROW_002519
M001,CUST002520,Bangalore,Whitefield,560066,South,New,25-34,Female,2024-05-26,3,1403.0,Email,2024-06-25,customer_csv,CUST_ROW_002520
M001,CUST002521,Pune,Kothrud,411038,West,Returning,45-54,Male,2024-05-30,19,17465.61,Facebook,2024-10-04,customer_csv,CUST_ROW_002521
M001,CUST002522,Bangalore,Electronic City,560100,South,New,18-24,Female,2024-04-07,3,2049.71,Instagram,2024-01-03,customer_csv,CUST_ROW_002522
M001,CUST002523,Bangalore,Yelahanka,560064,South,High-Value,18-24,Female,2024-12-09,37,55763.18,Google Ads,2024-01-02,customer_csv,CUST_ROW_002523
M001,CUST002524,Ahmedabad,Bopal,380058,West,Returning,25-34,Other,2024-12-16,9,5408.41,Email,2024-09-21,customer_csv,CUST_ROW_002524
M001,CUST002525,Bangalore,Indiranagar,560038,South,New,18-24,Other,2023-10-21,3,1317.78,Instagram,2024-12-08,customer_csv,CUST_ROW_002525
M001,CUST002526,Bangalore,Indiranagar,560038,South,High-Value,18-24,Male,2024-07-21,61,62913.9,Instagram,2024-05-02,customer_csv,CUST_ROW_002526
M001,CUST002527,Mumbai,Powai,400076,West,New,25-34,Female,2024-06-14,1,633.19,Google Ads,2024-02-22,customer_csv,CUST_ROW_002527
M001,CUST002528,Bangalore,Whitefield,560066,South,Returning,25-34,Female,2023-09-05,10,4422.86,Email,2024-12-11,customer_csv,CUST_ROW_002528
M001,CUST002529,Bangalore,MG Road,560001,South,Returning,45-54,Male,2024-02-28,8,5019.32,Facebook,2024-06-29,customer_csv,CUST_ROW_002529
M001,CUST002530,Bangalore,Indiranagar,560038,South,Returning,18-24,Female,2023-08-03,20,19176.46,Facebook,2024-04-05,customer_csv,CUST_ROW_002530
M001,CUST002531,Bangalore,Electronic City,560100,South,Returning,35-44,Female,2024-03-02,5,3275.8,Email,2024-06-26,customer_csv,CUST_ROW_002531
M001,CUST002532,Bangalore,Hebbal,560024,South,New,25-34,Male,2024-03-19,3,1662.98,Instagram,2024-09-24,customer_csv,CUST_ROW_002532
M001,CUST002533,Pune,Hadapsar,411028,West,Returning,18-24,Male,2023-06-25,19,18314.37,Facebook,2024-10-26,customer_csv,CUST_ROW_002533
M001,CUST002534,Bangalore,Jayanagar,560041,South,High-Value,25-34,Male,2024-09-12,77,161238.44,Facebook,2024-09-13,customer_csv,CUST_ROW_002534
M001,CUST002535,Kochi,Edapally,682024,South,Returning,18-24,Male,2023-09-06,5,4679.4,Email,2024-03-26,customer_csv,CUST_ROW_002535
M001,CUST002536,Kochi,Fort Kochi,682001,South,High-Value,25-34,Female,2023-06-21,36,74442.48,Google Ads,2024-04-16,customer_csv,CUST_ROW_002536
M001,CUST002537,Ahmedabad,Satellite,380015,West,Returning,18-24,Female,2024-05-07,20,14227.18,Facebook,2024-10-04,customer_csv,CUST_ROW_002537
M001,CUST002538,Chennai,Adyar,600020,South,Returning,25-34,Female,2023-01-30,10,5196.35,Facebook,2024-09-04,customer_csv,CUST_ROW_002538
M001,CUST002539,Bangalore,HSR Layout,560102,South,High-Value,25-34,Male,2023-01-08,62,68782.45,Email,2024-04-23,customer_csv,CUST_ROW_002539
M001,CUST002540,Bangalore,MG Road,560001,South,New,45-54,Female,2024-10-13,3,1320.51,Instagram,2024-08-05,customer_csv,CUST_ROW_002540
M001,CUST002541,Bangalore,MG Road,560001,South,New,35-44,Female,2024-05-26,1,227.97,Instagram,2024-06-22,customer_csv,CUST_ROW_002541
M001,CUST002542,Bangalore,Bellandur,560103,South,Returning,18-24,Female,2024-04-18,10,9963.71,WhatsApp,2024-03-05,customer_csv,CUST_ROW_002542
M001,CUST002543,Bangalore,Jayanagar,560041,South,High-Value,35-44,Female,2023-01-24,49,98275.18,LinkedIn,2024-01-22,customer_csv,CUST_ROW_002543
M001,CUST002544,Pune,Viman Nagar,411014,West,New,18-24,Male,2024-09-10,2,1381.1,WhatsApp,2024-08-22,customer_csv,CUST_ROW_002544
M001,CUST002545,Bangalore,Marathahalli,560037,South,New,25-34,Other,2024-07-04,1,379.84,Facebook,2024-11-22,customer_csv,CUST_ROW_002545
M001,CUST002546,Kolkata,Dum Dum,700028,East,High-Value,25-34,Female,2023-12-18,58,106420.0,WhatsApp,2024-05-22,customer_csv,CUST_ROW_002546
M001,CUST002547,Bangalore,Marathahalli,560037,South,Returning,25-34,Female,2023-08-01,8,7754.72,WhatsApp,2024-02-06,customer_csv,CUST_ROW_002547
M001,CUST002548,Pune,Viman Nagar,411014,West,Returning,25-34,Female,2024-12-07,17,7194.5,WhatsApp,2024-08-04,customer_csv,CUST_ROW_002548
M001,CUST002549,Hyderabad,Secunderabad,500003,South,New,25-34,Female,2024-11-24,3,2038.33,Facebook,2024-01-17,customer_csv,CUST_ROW_002549
M001,CUST002550,Bangalore,Koramangala,560034,South,Returning,25-34,Male,2023-03-29,7,8086.71,Instagram,2024-05-05,customer_csv,CUST_ROW_002550
M001,CUST002551,Bangalore,Koramangala,560034,South,Returning,18-24,Female,2024-05-25,5,5468.58,Facebook,2024-10-05,customer_csv,CUST_ROW_002551
M001,CUST002552,Bangalore,Jayanagar,560041,South,Returning,25-34,Male,2024-07-15,5,2152.76,WhatsApp,2024-02-29,customer_csv,CUST_ROW_002552
M001,CUST002553,Bangalore,HSR Layout,560102,South,New,18-24,Female,2023-11-30,4,1716.77,Instagram,2024-12-01,customer_csv,CUST_ROW_002553
M001,CUST002554,Bangalore,Whitefield,560066,South,Returning,25-34,Other,2024-01-26,14,12411.31,WhatsApp,2024-07-07,customer_csv,CUST_ROW_002554
M001,CUST002555,Bangalore,Yelahanka,560064,South,Returning,18-24,Other,2023-12-15,13,11560.7,Facebook,2024-07-07,customer_csv,CUST_ROW_002555
M001,CUST002556,Bangalore,Jayanagar,560041,South,New,25-34,Female,2024-02-01,2,963.15,Facebook,2024-08-14,customer_csv,CUST_ROW_002556
M001,CUST002557,Bangalore,Hebbal,560024,South,New,45-54,Female,2023-03-18,2,1024.27,Google Ads,2024-12-19,customer_csv,CUST_ROW_002557
M001,CUST002558,Bangalore,Bellandur,560103,South,High-Value,45-54,Male,2023-03-05,68,157771.84,LinkedIn,2024-11-26,customer_csv,CUST_ROW_002558
M001,CUST002559,Pune,Koregaon Park,411001,West,New,25-34,Female,2024-09-16,2,492.53,Email,2024-07-10,customer_csv,CUST_ROW_002559
M001,CUST002560,Bangalore,Bellandur,560103,South,New,18-24,Female,2023-02-11,2,873.58,Instagram,2024-11-14,customer_csv,CUST_ROW_002560
M001,CUST002561,Jaipur,Vaishali Nagar,302021,North,New,35-44,Female,2023-11-04,1,294.28,WhatsApp,2024-12-15,customer_csv,CUST_ROW_002561
M001,CUST002562,Pune,Koregaon Park,411001,West,Returning,35-44,Male,2023-10-20,3,2968.28,Instagram,2024-04-12,customer_csv,CUST_ROW_002562
M001,CUST002563,Ahmedabad,Bopal,380058,West,New,35-44,Female,2024-08-12,3,735.38,WhatsApp,2024-02-15,customer_csv,CUST_ROW_002563
M001,CUST002564,Mumbai,Dadar,400014,West,Returning,35-44,Male,2024-08-08,13,11263.14,Instagram,2024-01-14,customer_csv,CUST_ROW_002564
M001,CUST002565,Bangalore,Electronic City,560100,South,Returning,18-24,Male,2024-11-02,10,11233.9,Facebook,2024-07-27,customer_csv,CUST_ROW_002565
M001,CUST002566,Bangalore,Hebbal,560024,South,High-Value,18-24,Other,2023-04-27,36,77754.87,Email,2024-04-29,customer_csv,CUST_ROW_002566
M001,CUST002567,Bangalore,Hebbal,560024,South,Returning,25-34,Male,2024-09-07,16,15256.38,Email,2024-08-06,customer_csv,CUST_ROW_002567
M001,CUST002568,Bangalore,Indiranagar,560038,South,New,18-24,Female,2023-04-29,1,275.37,WhatsApp,2024-11-13,customer_csv,CUST_ROW_002568
M001,CUST002569,Bangalore,Bellandur,560103,South,Returning,25-34,Other,2023-02-10,5,3160.0,Email,2024-10-13,customer_csv,CUST_ROW_002569
M001,CUST002570,Bangalore,Yelahanka,560064,South,Returning,25-34,Female,2024-10-22,19,18413.35,WhatsApp,2024-12-12,customer_csv,CUST_ROW_002570
M001,CUST002571,Bangalore,Jayanagar,560041,South,New,18-24,Female,2024-11-23,1,456.57,Instagram,2024-04-21,customer_csv,CUST_ROW_002571
M001,CUST002572,Bangalore,JP Nagar,560078,South,High-Value,35-44,Female,2023-04-07,66,160411.13,Facebook,2024-08-08,customer_csv,CUST_ROW_002572
M001,CUST002573,Ahmedabad,Vastrapur,380054,West,New,25-34,Female,2024-12-13,1,655.64,Instagram,2024-12-01,customer_csv,CUST_ROW_002573
M001,CUST002574,Bangalore,Hebbal,560024,South,High-Value,18-24,Male,2024-06-02,71,91870.86,WhatsApp,2024-01-16,customer_csv,CUST_ROW_002574
M001,CUST002575,Bangalore,Bellandur,560103,South,New,18-24,Female,2023-09-12,3,2029.03,Instagram,2024-07-07,customer_csv,CUST_ROW_002575
M001,CUST002576,Bangalore,Electronic City,560100,South,New,45-54,Female,2024-02-05,3,687.05,WhatsApp,2024-08-20,customer_csv,CUST_ROW_002576
M001,CUST002577,Bangalore,Bellandur,560103,South,New,35-44,Female,2023-06-05,2,475.24,Instagram,2024-04-16,customer_csv,CUST_ROW_002577
M001,CUST002578,Bangalore,Koramangala,560034,South,High-Value,35-44,Other,2024-05-30,19,18198.15,Google Ads,2024-12-09,customer_csv,CUST_ROW_002578
M001,CUST002579,Mumbai,Dadar,400014,West,Returning,35-44,Male,2023-02-01,9,9069.78,WhatsApp,2024-07-13,customer_csv,CUST_ROW_002579
M001,CUST002580,Hyderabad,Banjara Hills,500034,South,Returning,45-54,Male,2023-12-20,11,7942.82,WhatsApp,2024-07-22,customer_csv,CUST_ROW_002580
M001,CUST002581,Bangalore,Yelahanka,560064,South,New,35-44,Other,2023-09-11,2,1090.02,Instagram,2024-09-09,customer_csv,CUST_ROW_002581
M001,CUST002582,Bangalore,MG Road,560001,South,New,35-44,Female,2024-08-16,4,2533.3,Instagram,2024-12-01,customer_csv,CUST_ROW_002582
M001,CUST002583,Bangalore,JP Nagar,560078,South,New,18-24,Male,2023-02-01,4,1475.29,Facebook,2024-09-08,customer_csv,CUST_ROW_002583
M001,CUST002584,Bangalore,Bellandur,560103,South,Returning,25-34,Male,2024-10-28,8,4757.8,Facebook,2024-01-03,customer_csv,CUST_ROW_002584
M001,CUST002585,Jaipur,Vaishali Nagar,302021,North,New,45-54,Male,2024-07-08,2,1085.9,Facebook,2024-06-21,customer_csv,CUST_ROW_002585
M001,CUST002586,Chennai,Anna Nagar,600040,South,High-Value,18-24,Female,2023-04-28,63,134122.53,Google Ads,2024-06-08,customer_csv,CUST_ROW_002586
M001,CUST002587,Bangalore,Whitefield,560066,South,Returning,18-24,Female,2024-07-28,9,7544.19,Facebook,2024-07-21,customer_csv,CUST_ROW_002587
M001,CUST002588,Hyderabad,Gachibowli,500032,South,High-Value,25-34,Male,2024-12-12,40,59961.23,WhatsApp,2024-09-22,customer_csv,CUST_ROW_002588
M001,CUST002589,Bangalore,JP Nagar,560078,South,High-Value,18-24,Male,2024-05-06,44,42550.22,Facebook,2024-02-15,customer_csv,CUST_ROW_002589
M001,CUST002590,Bangalore,JP Nagar,560078,South,New,25-34,Male,2023-06-22,4,1761.57,Instagram,2024-05-13,customer_csv,CUST_ROW_002590
M001,CUST002591,Bangalore,Marathahalli,560037,South,New,18-24,Female,2023-10-03,3,1798.88,Instagram,2024-04-01,customer_csv,CUST_ROW_002591
M001,CUST002592,Bangalore,Bellandur,560103,South,New,18-24,Male,2023-03-12,1,407.04,Instagram,2024-02-22,customer_csv,CUST_ROW_002592
M001,CUST002593,Bangalore,Koramangala,560034,South,High-Value,45-54,Male,2024-06-12,31,45862.54,Email,2024-06-19,customer_csv,CUST_ROW_002593
M001,CUST002594,Bangalore,Bellandur,560103,South,Returning,25-34,Male,2023-09-22,8,7945.72,Facebook,2024-05-06,customer_csv,CUST_ROW_002594
M001,CUST002595,Bangalore,Marathahalli,560037,South,High-Value,45-54,Other,2023-08-26,73,114502.76,Google Ads,2024-01-14,customer_csv,CUST_ROW_002595
M001,CUST002596,Bangalore,MG Road,560001,South,New,35-44,Male,2023-12-13,3,1611.85,WhatsApp,2024-01-15,customer_csv,CUST_ROW_002596
M001,CUST002597,Bangalore,Koramangala,560034,South,High-Value,18-24,Other,2024-10-20,27,28585.42,LinkedIn,2024-04-22,customer_csv,CUST_ROW_002597
M001,CUST002598,Ahmedabad,Satellite,380015,West,Returning,18-24,Male,2023-04-12,17,16914.93,Email,2024-07-18,customer_csv,CUST_ROW_002598
M001,CUST002599,Hyderabad,Secunderabad,500003,South,New,35-44,Male,2024-08-17,3,1856.6,Facebook,2024-01-11,customer_csv,CUST_ROW_002599
M001,CUST002600,Hyderabad,Madhapur,500081,South,New,35-44,Female,2024-02-21,3,649.72,Instagram,2024-04-06,customer_csv,CUST_ROW_002600
M001,CUST002601,Bangalore,Bellandur,560103,South,Returning,45-54,Female,2023-01-20,10,6200.76,Facebook,2024-05-08,customer_csv,CUST_ROW_002601
M001,CUST002602,Bangalore,HSR Layout,560102,South,High-Value,55+,Female,2023-02-04,11,21722.21,Facebook,2024-09-06,customer_csv,CUST_ROW_002602
M001,CUST002603,Chennai,Porur,600116,South,New,35-44,Male,2023-07-05,3,982.62,Facebook,2024-07-17,customer_csv,CUST_ROW_002603
M001,CUST002604,Bangalore,Jayanagar,560041,South,New,35-44,Other,2024-12-14,4,2485.14,WhatsApp,2024-06-30,customer_csv,CUST_ROW_002604
M001,CUST002605,Pune,Kothrud,411038,West,New,25-34,Other,2023-04-25,4,2733.69,WhatsApp,2024-02-04,customer_csv,CUST_ROW_002605
M001,CUST002606,Bangalore,Electronic City,560100,South,New,25-34,Female,2023-10-19,3,1477.61,Instagram,2024-12-11,customer_csv,CUST_ROW_002606
M001,CUST002607,Bangalore,JP Nagar,560078,South,Returning,25-34,Female,2024-03-08,11,12403.13,Facebook,2024-09-06,customer_csv,CUST_ROW_002607
M001,CUST002608,Mumbai,Andheri,400053,West,New,18-24,Female,2023-04-16,2,1083.09,Facebook,2024-11-21,customer_csv,CUST_ROW_002608
M001,CUST002609,Jaipur,C Scheme,302001,North,High-Value,35-44,Male,2023-10-05,48,84050.08,Instagram,2024-05-27,customer_csv,CUST_ROW_002609
M001,CUST002610,Bangalore,Bellandur,560103,South,High-Value,35-44,Female,2023-11-17,54,114241.12,LinkedIn,2024-10-04,customer_csv,CUST_ROW_002610
M001,CUST002611,Bangalore,HSR Layout,560102,South,Returning,35-44,Female,2024-12-31,14,15225.79,WhatsApp,2024-10-20,customer_csv,CUST_ROW_002611
M001,CUST002612,Delhi,Lajpat Nagar,110024,North,New,18-24,Female,2024-01-23,3,1555.82,Google Ads,2024-08-29,customer_csv,CUST_ROW_002612
M001,CUST002613,Bangalore,Indiranagar,560038,South,New,25-34,Female,2023-03-08,4,2719.57,WhatsApp,2024-09-24,customer_csv,CUST_ROW_002613
M001,CUST002614,Kolkata,Park Street,700016,East,High-Value,45-54,Female,2024-08-13,25,24929.73,WhatsApp,2024-02-08,customer_csv,CUST_ROW_002614
M001,CUST002615,Bangalore,JP Nagar,560078,South,New,25-34,Female,2023-04-16,2,460.35,Facebook,2024-07-04,customer_csv,CUST_ROW_002615
M001,CUST002616,Pune,Viman Nagar,411014,West,High-Value,25-34,Other,2024-11-17,76,179308.21,Google Ads,2024-06-21,customer_csv,CUST_ROW_002616
M001,CUST002617,Pune,Hinjewadi,411057,West,Returning,35-44,Female,2023-10-27,20,18795.05,Google Ads,2024-09-10,customer_csv,CUST_ROW_002617
M001,CUST002618,Bangalore,Koramangala,560034,South,Returning,25-34,Male,2023-05-31,13,7719.4,Facebook,2024-02-18,customer_csv,CUST_ROW_002618
M001,CUST002619,Bangalore,MG Road,560001,South,Returning,25-34,Male,2023-06-17,8,5799.55,WhatsApp,2024-10-26,customer_csv,CUST_ROW_002619
M001,CUST002620,Bangalore,JP Nagar,560078,South,Returning,25-34,Male,2024-07-08,16,11015.5,WhatsApp,2024-04-14,customer_csv,CUST_ROW_002620
M001,CUST002621,Bangalore,HSR Layout,560102,South,High-Value,25-34,Male,2023-03-06,62,82004.06,LinkedIn,2024-12-08,customer_csv,CUST_ROW_002621
M001,CUST002622,Bangalore,Indiranagar,560038,South,Returning,18-24,Male,2024-11-30,18,7338.62,WhatsApp,2024-10-30,customer_csv,CUST_ROW_002622
M001,CUST002623,Mumbai,Powai,400076,West,New,18-24,Female,2023-03-04,4,2638.1,WhatsApp,2024-08-10,customer_csv,CUST_ROW_002623
M001,CUST002624,Hyderabad,Gachibowli,500032,South,New,35-44,Female,2024-12-24,1,485.32,LinkedIn,2024-09-20,customer_csv,CUST_ROW_002624
M001,CUST002625,Bangalore,Hebbal,560024,South,New,18-24,Female,2024-03-21,4,2245.07,Facebook,2024-07-28,customer_csv,CUST_ROW_002625
M001,CUST002626,Pune,Hadapsar,411028,West,Returning,18-24,Female,2023-10-21,11,11546.25,Facebook,2024-08-14,customer_csv,CUST_ROW_002626
