merchant_id,content_id,campaign_id,product_id,sku,channel,content_type,caption_angle,scheduled_datetime,published_datetime,engagements,likes,comments,shares,saves,clicks,conversions,status,source,source_row_id
M001,CONT001242,NA,PROD000181,SKU000181,LinkedIn,Static Post,everyday_style,2024-09-05 22:10:26,2024-09-05 23:49:26,1340,730,75,56,113,97,6,published,content_calendar_csv,CONT_ROW_001242
M001,CONT001243,NA,PROD000325,SKU000325,Email,Email,festive,2024-11-21 10:59:05,2024-11-21 11:50:05,1793,1102,76,112,199,168,15,published,content_calendar_csv,CONT_ROW_001243
M001,CONT001244,CAMP002722,PROD000050,SKU000050,Facebook,Carousel,limited_stock,2024-04-05 22:47:26,2024-04-05 23:43:26,2586,1195,266,111,204,109,5,failed,content_calendar_csv,CONT_ROW_001244
M001,CONT001245,CAMP002972,PROD000470,SKU000470,Email,Email,premium,2024-02-24 22:23:03,2024-02-24 22:38:03,2631,1535,98,116,245,394,24,published,content_calendar_csv,CONT_ROW_001245
M001,CONT001246,CAMP003158,PROD000314,SKU000314,Facebook,Carousel,new_launch,2024-12-20 19:14:47,2024-12-20 19:22:47,7154,4361,857,381,393,416,11,failed,content_calendar_csv,CONT_ROW_001246
M001,CONT001247,CAMP003551,PROD000210,SKU000210,Facebook,Reel,festive,2024-04-26 23:03:42,2024-04-26 23:27:42,7326,3086,824,228,339,311,6,published,content_calendar_csv,CONT_ROW_001247
M001,CONT001248,CAMP002296,PROD000310,SKU000310,Facebook,Story,limited_stock,2024-12-03 08:52:30,2024-12-03 09:15:30,2258,1046,188,77,294,155,2,published,content_calendar_csv,CONT_ROW_001248
M001,CONT001249,CAMP003542,PROD000263,SKU000263,Email,Email,festive,2024-01-08 08:44:39,2024-01-08 09:17:39,2294,1594,227,97,171,119,4,published,content_calendar_csv,CONT_ROW_001249
M001,CONT001250,CAMP000356,PROD000001,SKU000001,WhatsApp,WhatsApp Broadcast,comfort,2024-11-17 09:33:10,2024-11-17 11:10:10,751,519,50,43,90,172,14,published,content_calendar_csv,CONT_ROW_001250
M001,CONT001251,CAMP000534,PROD000244,SKU000244,Email,Email,limited_stock,2024-03-31 20:18:35,2024-03-31 21:27:35,2599,1445,100,105,78,281,10,published,content_calendar_csv,CONT_ROW_001251
M001,CONT001252,CAMP003202,PROD000007,SKU000007,WhatsApp,WhatsApp Broadcast,new_launch,2024-05-22 23:11:37,2024-05-23 01:02:37,398,256,37,9,20,121,21,failed,content_calendar_csv,CONT_ROW_001252
M001,CONT001253,CAMP002831,PROD000114,SKU000114,Instagram,Static Post,social_proof,2024-07-22 21:07:56,2024-07-22 22:11:56,1428,904,162,47,165,70,2,published,content_calendar_csv,CONT_ROW_001253
M001,CONT001254,CAMP004945,PROD000285,SKU000285,WhatsApp,WhatsApp Broadcast,festive,2024-06-20 20:57:40,2024-06-20 22:12:40,531,238,36,31,57,174,34,published,content_calendar_csv,CONT_ROW_001254
M001,CONT001255,CAMP002211,PROD000001,SKU000001,Facebook,Carousel,festive,2024-10-11 07:57:07,2024-10-11 09:54:07,6401,2613,655,209,318,581,22,published,content_calendar_csv,CONT_ROW_001255
M001,CONT001256,CAMP004674,PROD000311,SKU000311,Facebook,Carousel,everyday_style,2024-06-07 14:35:08,2024-06-07 15:17:08,5541,2805,422,132,435,504,29,published,content_calendar_csv,CONT_ROW_001256
M001,CONT001257,CAMP003719,PROD000013,SKU000013,LinkedIn,Static Post,discount,2024-09-27 22:32:26,2024-09-27 23:59:26,1799,1141,191,89,89,82,1,published,content_calendar_csv,CONT_ROW_001257
M001,CONT001258,CAMP001103,PROD000152,SKU000152,Email,Email,premium,2024-11-12 06:17:16,2024-11-12 08:16:16,2558,1770,211,175,259,334,31,published,content_calendar_csv,CONT_ROW_001258
M001,CONT001259,CAMP002369,PROD000309,SKU000309,WhatsApp,WhatsApp Broadcast,premium,2024-04-20 22:31:43,2024-04-20 23:18:43,485,206,28,13,48,151,11,published,content_calendar_csv,CONT_ROW_001259
M001,CONT001260,CAMP001471,PROD000412,SKU000412,WhatsApp,WhatsApp Broadcast,new_launch,2024-09-14 20:01:30,2024-09-14 21:47:30,522,313,60,18,41,90,19,published,content_calendar_csv,CONT_ROW_001260
M001,CONT001261,NA,PROD000122,SKU000122,Instagram,Carousel,festive,2024-08-17 07:23:19,2024-08-17 09:03:19,12126,7630,488,785,1353,1157,25,published,content_calendar_csv,CONT_ROW_001261
M001,CONT001262,CAMP000078,PROD000308,SKU000308,Facebook,Carousel,limited_stock,2024-03-10 18:05:15,2024-03-10 19:18:15,7519,4892,381,484,244,685,39,published,content_calendar_csv,CONT_ROW_001262
M001,CONT001263,CAMP002423,PROD000270,SKU000270,Instagram,Reel,festive,2024-07-03 23:03:52,2024-07-03 23:46:52,11501,6892,1231,609,1221,281,10,published,content_calendar_csv,CONT_ROW_001263
M001,CONT001264,CAMP000599,PROD000249,SKU000249,LinkedIn,Carousel,festive,2024-02-22 10:41:41,2024-02-22 11:19:41,1833,1119,83,101,244,134,6,published,content_calendar_csv,CONT_ROW_001264
M001,CONT001265,CAMP002316,PROD000145,SKU000145,WhatsApp,WhatsApp Broadcast,everyday_style,2024-03-02 15:46:00,2024-03-02 16:57:00,692,466,61,31,93,139,9,published,content_calendar_csv,CONT_ROW_001265
M001,CONT001266,CAMP004338,PROD000374,SKU000374,Email,Email,comfort,2024-07-16 00:19:09,2024-07-16 02:01:09,2188,1505,127,106,246,298,33,published,content_calendar_csv,CONT_ROW_001266
M001,CONT001267,CAMP003309,PROD000133,SKU000133,Email,Email,social_proof,2024-05-17 23:57:53,2024-05-18 00:00:53,1407,897,131,65,109,128,10,published,content_calendar_csv,CONT_ROW_001267
M001,CONT001268,CAMP003435,PROD000048,SKU000048,WhatsApp,WhatsApp Broadcast,lifestyle,2024-02-25 00:41:08,2024-02-25 01:02:08,275,191,26,13,40,54,6,published,content_calendar_csv,CONT_ROW_001268
M001,CONT001269,CAMP000010,PROD000061,SKU000061,WhatsApp,WhatsApp Broadcast,utility,2024-06-28 23:26:35,2024-06-29 01:14:35,588,352,31,22,73,133,11,published,content_calendar_csv,CONT_ROW_001269
M001,CONT001270,CAMP002253,PROD000026,SKU000026,Facebook,Reel,limited_stock,2024-08-10 11:35:54,2024-08-10 12:27:54,7382,3216,797,413,877,683,38,failed,content_calendar_csv,CONT_ROW_001270
M001,CONT001271,CAMP002857,PROD000194,SKU000194,Instagram,Carousel,utility,2024-01-04 13:30:31,2024-01-04 13:42:31,1084,728,88,82,98,82,4,published,content_calendar_csv,CONT_ROW_001271
M001,CONT001272,CAMP000659,PROD000134,SKU000134,WhatsApp,WhatsApp Broadcast,premium,2024-07-25 00:16:07,2024-07-25 02:06:07,565,320,60,34,45,92,12,published,content_calendar_csv,CONT_ROW_001272
M001,CONT001273,CAMP001448,PROD000103,SKU000103,Instagram,Carousel,social_proof,2024-12-16 18:39:22,2024-12-16 19:53:22,8595,4051,923,233,1104,362,23,published,content_calendar_csv,CONT_ROW_001273
M001,CONT001274,CAMP003827,PROD000495,SKU000495,Email,Email,comfort,2024-11-30 04:58:18,2024-11-30 06:06:18,2767,1834,121,112,325,413,23,published,content_calendar_csv,CONT_ROW_001274
M001,CONT001275,CAMP003004,PROD000219,SKU000219,WhatsApp,WhatsApp Broadcast,premium,2024-02-19 01:00:11,2024-02-19 02:20:11,90,45,6,4,12,12,1,published,content_calendar_csv,CONT_ROW_001275
M001,CONT001276,NA,PROD000029,SKU000029,Email,Email,everyday_style,2024-04-02 07:31:25,2024-04-02 08:02:25,497,340,16,18,16,38,3,published,content_calendar_csv,CONT_ROW_001276
M001,CONT001277,CAMP002046,PROD000136,SKU000136,Facebook,Carousel,comfort,2024-07-06 01:34:28,2024-07-06 01:57:28,522,243,40,25,35,50,1,cancelled,content_calendar_csv,CONT_ROW_001277
M001,CONT001278,CAMP000477,PROD000143,SKU000143,Facebook,Reel,limited_stock,2024-10-20 07:03:55,2024-10-20 07:32:55,6240,2872,584,417,362,152,9,published,content_calendar_csv,CONT_ROW_001278
M001,CONT001279,CAMP004232,PROD000466,SKU000466,Email,Email,premium,2024-08-10 01:43:12,2024-08-10 02:38:12,190,127,11,13,11,35,2,published,content_calendar_csv,CONT_ROW_001279
M001,CONT001280,CAMP000179,PROD000338,SKU000338,WhatsApp,WhatsApp Broadcast,utility,2024-06-10 05:51:55,2024-06-10 06:35:55,463,285,14,10,56,148,35,published,content_calendar_csv,CONT_ROW_001280
M001,CONT001281,CAMP002521,PROD000142,SKU000142,LinkedIn,Static Post,new_launch,2024-03-16 07:49:58,2024-03-16 08:12:58,1628,720,75,57,196,144,9,failed,content_calendar_csv,CONT_ROW_001281
M001,CONT001282,CAMP000144,PROD000345,SKU000345,Facebook,Carousel,limited_stock,2024-12-18 06:28:55,2024-12-18 06:45:55,4416,2323,527,185,234,282,7,published,content_calendar_csv,CONT_ROW_001282
M001,CONT001283,CAMP003805,PROD000001,SKU000001,LinkedIn,Static Post,everyday_style,2024-03-28 04:03:27,2024-03-28 05:19:27,1812,1134,193,51,56,146,3,published,content_calendar_csv,CONT_ROW_001283
M001,CONT001284,CAMP003820,PROD000396,SKU000396,Email,Email,comfort,2024-08-03 15:54:09,2024-08-03 16:22:09,1214,509,120,56,57,156,17,published,content_calendar_csv,CONT_ROW_001284
M001,CONT001285,CAMP000717,PROD000001,SKU000001,Email,Email,limited_stock,2024-06-28 16:48:59,2024-06-28 17:40:59,1102,671,118,69,68,130,9,cancelled,content_calendar_csv,CONT_ROW_001285
M001,CONT001286,CAMP004842,PROD000345,SKU000345,Instagram,Reel,everyday_style,2024-06-27 21:45:29,2024-06-27 22:10:29,5673,3625,321,420,472,119,4,published,content_calendar_csv,CONT_ROW_001286
M001,CONT001287,CAMP002753,PROD000176,SKU000176,Email,Email,lifestyle,2024-08-12 11:43:30,2024-08-12 11:49:30,1542,849,71,96,106,150,8,published,content_calendar_csv,CONT_ROW_001287
M001,CONT001288,CAMP004882,PROD000098,SKU000098,Facebook,Carousel,everyday_style,2024-07-02 19:52:49,2024-07-02 20:28:49,7358,3296,303,381,893,699,18,scheduled,content_calendar_csv,CONT_ROW_001288
M001,CONT001289,NA,PROD000035,SKU000035,Facebook,Static Post,new_launch,2024-03-28 07:08:08,2024-03-28 07:10:08,2551,1753,135,202,288,224,3,published,content_calendar_csv,CONT_ROW_001289
M001,CONT001290,CAMP003615,PROD000203,SKU000203,Email,Email,discount,2024-06-29 06:40:14,2024-06-29 08:25:14,360,196,14,10,35,58,2,published,content_calendar_csv,CONT_ROW_001290
M001,CONT001291,CAMP003427,PROD000074,SKU000074,WhatsApp,WhatsApp Broadcast,new_launch,2024-03-17 23:58:51,2024-03-18 01:21:51,324,160,17,11,16,86,10,failed,content_calendar_csv,CONT_ROW_001291
M001,CONT001292,CAMP001930,PROD000456,SKU000456,Facebook,Story,social_proof,2024-12-24 17:43:14,2024-12-24 19:25:14,2579,1773,217,159,139,136,3,published,content_calendar_csv,CONT_ROW_001292
M001,CONT001293,CAMP004528,PROD000324,SKU000324,Instagram,Carousel,everyday_style,2024-08-16 20:07:26,2024-08-16 21:30:26,7337,4766,376,195,726,313,5,published,content_calendar_csv,CONT_ROW_001293
M001,CONT001294,CAMP000104,PROD000494,SKU000494,Email,Email,limited_stock,2024-01-17 05:53:40,2024-01-17 06:33:40,2171,1291,147,168,277,229,10,published,content_calendar_csv,CONT_ROW_001294
M001,CONT001295,CAMP001948,PROD000165,SKU000165,LinkedIn,Carousel,festive,2024-09-18 20:54:47,2024-09-18 22:30:47,1186,597,136,24,122,32,2,failed,content_calendar_csv,CONT_ROW_001295
M001,CONT001296,CAMP000747,PROD000031,SKU000031,LinkedIn,Carousel,social_proof,2024-10-31 09:01:37,2024-10-31 10:43:37,1469,743,63,78,115,134,7,scheduled,content_calendar_csv,CONT_ROW_001296
M001,CONT001297,CAMP001483,PROD000021,SKU000021,Facebook,Reel,utility,2024-02-08 09:06:22,2024-02-08 09:09:22,6106,3502,641,412,393,206,13,published,content_calendar_csv,CONT_ROW_001297
M001,CONT001298,CAMP003545,PROD000074,SKU000074,WhatsApp,WhatsApp Broadcast,utility,2024-05-27 06:29:04,2024-05-27 08:07:04,691,355,57,29,76,237,51,cancelled,content_calendar_csv,CONT_ROW_001298
M001,CONT001299,CAMP004595,PROD000307,SKU000307,Email,Email,premium,2024-10-23 06:29:51,2024-10-23 06:59:51,2416,1134,137,139,307,406,19,failed,content_calendar_csv,CONT_ROW_001299
M001,CONT001300,CAMP001201,PROD000106,SKU000106,WhatsApp,WhatsApp Broadcast,lifestyle,2024-06-30 09:42:41,2024-06-30 11:17:41,272,143,15,12,26,44,7,published,content_calendar_csv,CONT_ROW_001300
M001,CONT001301,CAMP001522,PROD000128,SKU000128,Instagram,Static Post,limited_stock,2024-12-06 09:17:43,2024-12-06 10:47:43,2756,1113,142,112,342,112,2,published,content_calendar_csv,CONT_ROW_001301
M001,CONT001302,CAMP001594,PROD000007,SKU000007,Email,Email,utility,2024-10-14 14:07:58,2024-10-14 15:43:58,921,581,65,69,40,163,14,published,content_calendar_csv,CONT_ROW_001302
M001,CONT001303,CAMP001793,PROD000002,SKU000002,Email,Email,new_launch,2024-09-22 22:35:13,2024-09-22 23:05:13,611,359,27,36,52,61,6,published,content_calendar_csv,CONT_ROW_001303
M001,CONT001304,CAMP001394,PROD000028,SKU000028,Email,Email,comfort,2024-08-03 04:36:18,2024-08-03 06:36:18,2589,1570,121,183,93,500,21,published,content_calendar_csv,CONT_ROW_001304
M001,CONT001305,CAMP000193,PROD000209,SKU000209,WhatsApp,WhatsApp Broadcast,new_launch,2024-02-16 18:26:18,2024-02-16 20:02:18,426,240,44,20,36,90,4,published,content_calendar_csv,CONT_ROW_001305
M001,CONT001306,CAMP002861,PROD000434,SKU000434,WhatsApp,WhatsApp Broadcast,comfort,2024-06-18 18:49:15,2024-06-18 20:14:15,308,202,23,22,13,91,5,published,content_calendar_csv,CONT_ROW_001306
M001,CONT001307,CAMP002743,PROD000001,SKU000001,Facebook,Carousel,festive,2024-09-12 09:38:51,2024-09-12 11:08:51,1555,993,138,116,123,40,1,published,content_calendar_csv,CONT_ROW_001307
M001,CONT001308,CAMP004109,PROD000261,SKU000261,Instagram,Carousel,comfort,2024-05-06 22:23:43,2024-05-06 23:59:43,10135,4688,679,738,626,625,9,published,content_calendar_csv,CONT_ROW_001308
M001,CONT001309,CAMP003054,PROD000451,SKU000451,WhatsApp,WhatsApp Broadcast,lifestyle,2024-10-05 21:58:29,2024-10-05 23:55:29,539,217,38,13,48,179,39,published,content_calendar_csv,CONT_ROW_001309
M001,CONT001310,CAMP003965,PROD000315,SKU000315,Email,Email,discount,2024-01-19 03:16:46,2024-01-19 04:03:46,1022,695,115,59,49,174,20,scheduled,content_calendar_csv,CONT_ROW_001310
M001,CONT001311,CAMP000423,PROD000163,SKU000163,Facebook,Reel,utility,2024-06-13 21:30:20,2024-06-13 21:54:20,4579,2306,187,290,504,413,16,published,content_calendar_csv,CONT_ROW_001311
M001,CONT001312,CAMP001397,PROD000038,SKU000038,Instagram,Static Post,social_proof,2024-10-09 12:32:23,2024-10-09 14:00:23,1885,1184,192,120,193,45,2,published,content_calendar_csv,CONT_ROW_001312
M001,CONT001313,CAMP001953,PROD000288,SKU000288,Instagram,Reel,social_proof,2024-11-30 07:48:46,2024-11-30 08:49:46,1316,543,149,32,123,78,2,scheduled,content_calendar_csv,CONT_ROW_001313
M001,CONT001314,NA,PROD000309,SKU000309,LinkedIn,Static Post,lifestyle,2024-07-30 01:40:26,2024-07-30 02:54:26,168,77,12,12,19,6,0,scheduled,content_calendar_csv,CONT_ROW_001314
M001,CONT001315,CAMP004396,PROD000445,SKU000445,Instagram,Static Post,social_proof,2024-04-16 04:17:11,2024-04-16 04:30:11,4322,2695,238,212,134,318,22,published,content_calendar_csv,CONT_ROW_001315
M001,CONT001316,CAMP001774,PROD000472,SKU000472,WhatsApp,WhatsApp Broadcast,premium,2024-11-24 15:55:27,2024-11-24 17:11:27,197,132,14,4,17,21,2,published,content_calendar_csv,CONT_ROW_001316
M001,CONT001317,CAMP001327,PROD000186,SKU000186,WhatsApp,WhatsApp Broadcast,festive,2024-05-26 21:07:33,2024-05-26 21:42:33,441,181,16,11,50,142,19,failed,content_calendar_csv,CONT_ROW_001317
M001,CONT001318,CAMP001682,PROD000039,SKU000039,Facebook,Carousel,everyday_style,2024-10-05 04:17:51,2024-10-05 06:00:51,7297,4043,302,514,764,504,17,published,content_calendar_csv,CONT_ROW_001318
M001,CONT001319,CAMP003860,PROD000113,SKU000113,LinkedIn,Static Post,festive,2024-07-08 12:03:54,2024-07-08 13:27:54,560,384,65,36,33,52,2,published,content_calendar_csv,CONT_ROW_001319
M001,CONT001320,CAMP001037,PROD000164,SKU000164,Instagram,Reel,premium,2024-06-26 05:35:12,2024-06-26 07:20:12,652,447,29,27,62,55,2,published,content_calendar_csv,CONT_ROW_001320
M001,CONT001321,CAMP003278,PROD000471,SKU000471,LinkedIn,Static Post,new_launch,2024-07-11 16:04:02,2024-07-11 16:13:02,982,433,78,50,117,46,2,published,content_calendar_csv,CONT_ROW_001321
M001,CONT001322,NA,PROD000335,SKU000335,LinkedIn,Carousel,festive,2024-07-25 04:13:21,2024-07-25 05:57:21,306,194,20,14,39,16,0,published,content_calendar_csv,CONT_ROW_001322
M001,CONT001323,CAMP003000,PROD000001,SKU000001,LinkedIn,Static Post,premium,2024-01-23 07:04:52,2024-01-23 07:13:52,294,175,33,19,41,7,0,scheduled,content_calendar_csv,CONT_ROW_001323
M001,CONT001324,CAMP004428,PROD000456,SKU000456,Email,Email,utility,2024-11-22 02:03:28,2024-11-22 02:47:28,2386,1562,72,167,245,447,38,published,content_calendar_csv,CONT_ROW_001324
M001,CONT001325,CAMP003751,PROD000319,SKU000319,LinkedIn,Carousel,everyday_style,2024-09-16 21:34:40,2024-09-16 22:30:40,1685,676,140,125,180,166,9,published,content_calendar_csv,CONT_ROW_001325
M001,CONT001326,CAMP000708,PROD000418,SKU000418,LinkedIn,Carousel,lifestyle,2024-09-08 23:39:01,2024-09-08 23:42:01,1228,830,108,81,138,77,2,published,content_calendar_csv,CONT_ROW_001326
M001,CONT001327,CAMP001710,PROD000203,SKU000203,LinkedIn,Carousel,utility,2024-12-27 10:47:17,2024-12-27 11:35:17,1475,783,44,83,152,68,1,published,content_calendar_csv,CONT_ROW_001327
M001,CONT001328,CAMP003679,PROD000048,SKU000048,LinkedIn,Static Post,everyday_style,2024-09-14 03:05:52,2024-09-14 03:54:52,338,232,14,21,35,18,1,published,content_calendar_csv,CONT_ROW_001328
M001,CONT001329,CAMP003409,PROD000166,SKU000166,Instagram,Static Post,new_launch,2024-04-26 14:14:33,2024-04-26 14:57:33,3324,2142,231,240,143,226,14,published,content_calendar_csv,CONT_ROW_001329
M001,CONT001330,CAMP001996,PROD000441,SKU000441,Instagram,Static Post,premium,2024-02-15 00:14:29,2024-02-15 00:23:29,3233,1823,124,103,460,94,5,published,content_calendar_csv,CONT_ROW_001330
M001,CONT001331,NA,PROD000208,SKU000208,Facebook,Story,social_proof,2024-12-07 05:04:13,2024-12-07 06:56:13,836,435,68,62,52,63,2,cancelled,content_calendar_csv,CONT_ROW_001331
M001,CONT001332,CAMP002271,PROD000077,SKU000077,Facebook,Story,lifestyle,2024-06-04 14:08:23,2024-06-04 14:23:23,2063,1045,101,161,81,183,2,published,content_calendar_csv,CONT_ROW_001332
M001,CONT001333,CAMP002261,PROD000264,SKU000264,Facebook,Static Post,lifestyle,2024-12-11 12:49:24,2024-12-11 13:43:24,440,277,47,16,56,25,1,scheduled,content_calendar_csv,CONT_ROW_001333
M001,CONT001334,CAMP001322,PROD000115,SKU000115,Email,Email,discount,2024-05-14 16:51:31,2024-05-14 17:07:31,108,62,5,3,11,17,1,failed,content_calendar_csv,CONT_ROW_001334
M001,CONT001335,CAMP003933,PROD000442,SKU000442,Email,Email,premium,2024-11-10 17:04:25,2024-11-10 17:59:25,1763,956,101,85,66,140,6,published,content_calendar_csv,CONT_ROW_001335
M001,CONT001336,CAMP004700,PROD000487,SKU000487,WhatsApp,WhatsApp Broadcast,comfort,2024-11-26 21:56:23,2024-11-26 23:43:23,198,126,6,13,6,26,1,published,content_calendar_csv,CONT_ROW_001336
M001,CONT001337,CAMP003953,PROD000356,SKU000356,Instagram,Carousel,everyday_style,2024-01-08 20:08:43,2024-01-08 20:09:43,7005,3709,775,263,859,354,13,published,content_calendar_csv,CONT_ROW_001337
M001,CONT001338,CAMP004203,PROD000200,SKU000200,Instagram,Carousel,festive,2024-04-02 14:48:29,2024-04-02 16:17:29,13267,8317,1082,617,1897,507,12,published,content_calendar_csv,CONT_ROW_001338
M001,CONT001339,CAMP000343,PROD000373,SKU000373,WhatsApp,WhatsApp Broadcast,discount,2024-07-02 22:30:57,2024-07-02 22:43:57,241,159,24,13,26,71,16,published,content_calendar_csv,CONT_ROW_001339
M001,CONT001340,CAMP003835,PROD000070,SKU000070,Facebook,Static Post,comfort,2024-04-29 22:05:56,2024-04-29 23:26:56,1107,451,109,62,46,38,0,published,content_calendar_csv,CONT_ROW_001340
M001,CONT001341,CAMP001719,PROD000295,SKU000295,LinkedIn,Static Post,limited_stock,2024-03-15 19:43:58,2024-03-15 21:10:58,373,240,37,18,41,14,0,failed,content_calendar_csv,CONT_ROW_001341
M001,CONT001342,CAMP001914,PROD000445,SKU000445,WhatsApp,WhatsApp Broadcast,premium,2024-04-13 05:35:17,2024-04-13 05:39:17,541,366,24,27,22,103,19,published,content_calendar_csv,CONT_ROW_001342
M001,CONT001343,CAMP001359,PROD000254,SKU000254,LinkedIn,Static Post,discount,2024-05-07 19:41:46,2024-05-07 20:49:46,1647,1049,142,86,232,78,5,published,content_calendar_csv,CONT_ROW_001343
M001,CONT001344,CAMP003846,PROD000469,SKU000469,Email,Email,discount,2024-10-17 20:15:48,2024-10-17 20:50:48,919,430,36,65,60,162,8,published,content_calendar_csv,CONT_ROW_001344
M001,CONT001345,CAMP003427,PROD000074,SKU000074,Email,Email,utility,2024-10-29 00:35:19,2024-10-29 02:30:19,1290,587,80,80,105,185,12,published,content_calendar_csv,CONT_ROW_001345
M001,CONT001346,CAMP003619,PROD000044,SKU000044,Instagram,Story,premium,2024-10-06 21:12:03,2024-10-06 23:12:03,4778,2321,371,310,293,143,9,cancelled,content_calendar_csv,CONT_ROW_001346
M001,CONT001347,CAMP000976,PROD000001,SKU000001,Email,Email,limited_stock,2024-10-18 06:12:06,2024-10-18 06:45:06,942,420,31,23,32,147,14,published,content_calendar_csv,CONT_ROW_001347
M001,CONT001348,CAMP002692,PROD000316,SKU000316,Email,Email,premium,2024-02-07 20:00:48,2024-02-07 21:27:48,890,565,86,31,127,174,6,published,content_calendar_csv,CONT_ROW_001348
M001,CONT001349,CAMP000467,PROD000377,SKU000377,Facebook,Carousel,discount,2024-11-28 07:33:02,2024-11-28 09:26:02,7847,3944,290,544,1110,312,16,published,content_calendar_csv,CONT_ROW_001349
M001,CONT001350,CAMP000966,PROD000463,SKU000463,WhatsApp,WhatsApp Broadcast,comfort,2024-03-14 19:45:19,2024-03-14 21:01:19,393,269,21,15,30,52,9,failed,content_calendar_csv,CONT_ROW_001350
M001,CONT001351,CAMP003358,PROD000299,SKU000299,Facebook,Static Post,utility,2024-12-02 23:50:45,2024-12-03 00:26:45,427,271,18,12,21,13,0,published,content_calendar_csv,CONT_ROW_001351
M001,CONT001352,CAMP002239,PROD000100,SKU000100,Email,Email,discount,2024-06-20 22:03:07,2024-06-20 22:55:07,878,490,57,59,123,155,17,published,content_calendar_csv,CONT_ROW_001352
M001,CONT001353,CAMP003488,PROD000246,SKU000246,Facebook,Carousel,festive,2024-05-24 07:58:44,2024-05-24 08:02:44,2901,1505,112,221,116,61,0,published,content_calendar_csv,CONT_ROW_001353
M001,CONT001354,CAMP000917,PROD000106,SKU000106,Instagram,Carousel,discount,2024-03-17 08:18:53,2024-03-17 08:56:53,10351,7074,1178,651,820,571,32,failed,content_calendar_csv,CONT_ROW_001354
M001,CONT001355,CAMP001434,PROD000037,SKU000037,WhatsApp,WhatsApp Broadcast,festive,2024-08-31 12:04:22,2024-08-31 12:31:22,743,424,81,50,35,193,31,published,content_calendar_csv,CONT_ROW_001355
M001,CONT001356,NA,PROD000482,SKU000482,LinkedIn,Static Post,lifestyle,2024-03-13 12:12:03,2024-03-13 13:21:03,129,61,12,9,16,5,0,scheduled,content_calendar_csv,CONT_ROW_001356
M001,CONT001357,CAMP004327,PROD000152,SKU000152,WhatsApp,WhatsApp Broadcast,new_launch,2024-04-29 22:53:31,2024-04-29 22:58:31,664,357,46,39,89,190,32,published,content_calendar_csv,CONT_ROW_001357
M001,CONT001358,CAMP004768,PROD000041,SKU000041,Facebook,Story,discount,2024-09-05 15:16:15,2024-09-05 16:27:15,71,36,8,2,7,2,0,published,content_calendar_csv,CONT_ROW_001358
M001,CONT001359,CAMP003728,PROD000302,SKU000302,Facebook,Story,social_proof,2024-09-01 09:27:30,2024-09-01 10:04:30,1814,1164,148,92,158,107,3,published,content_calendar_csv,CONT_ROW_001359
M001,CONT001360,CAMP000344,PROD000368,SKU000368,Instagram,Reel,premium,2024-12-23 23:04:38,2024-12-24 00:41:38,6304,3164,420,216,484,140,5,published,content_calendar_csv,CONT_ROW_001360
M001,CONT001361,CAMP003070,PROD000402,SKU000402,Email,Email,utility,2024-02-09 12:32:27,2024-02-09 13:04:27,2291,1095,239,68,114,290,16,cancelled,content_calendar_csv,CONT_ROW_001361
M001,CONT001362,CAMP001993,PROD000347,SKU000347,LinkedIn,Static Post,festive,2024-01-17 00:33:19,2024-01-17 01:11:19,1595,842,141,112,191,72,1,published,content_calendar_csv,CONT_ROW_001362
M001,CONT001363,CAMP002695,PROD000283,SKU000283,Instagram,Static Post,social_proof,2024-11-01 16:18:31,2024-11-01 17:32:31,4215,2470,390,97,496,322,13,published,content_calendar_csv,CONT_ROW_001363
M001,CONT001364,CAMP003133,PROD000245,SKU000245,Email,Email,new_launch,2024-11-23 16:49:15,2024-11-23 17:24:15,2268,1348,116,91,99,418,12,published,content_calendar_csv,CONT_ROW_001364
M001,CONT001365,CAMP002123,PROD000320,SKU000320,LinkedIn,Carousel,festive,2024-02-03 08:56:49,2024-02-03 10:01:49,238,127,26,14,17,22,0,cancelled,content_calendar_csv,CONT_ROW_001365
M001,CONT001366,CAMP000689,PROD000337,SKU000337,Facebook,Static Post,comfort,2024-02-06 11:37:49,2024-02-06 12:19:49,2774,1610,283,123,182,216,12,published,content_calendar_csv,CONT_ROW_001366
M001,CONT001367,CAMP003327,PROD000279,SKU000279,Email,Email,everyday_style,2024-05-12 17:51:09,2024-05-12 18:29:09,2370,1023,181,99,305,380,27,published,content_calendar_csv,CONT_ROW_001367
M001,CONT001368,CAMP004257,PROD000499,SKU000499,Email,Email,discount,2024-09-21 12:37:17,2024-09-21 13:03:17,2647,1407,178,176,179,483,20,published,content_calendar_csv,CONT_ROW_001368
M001,CONT001369,CAMP004072,PROD000469,SKU000469,Email,Email,utility,2024-10-18 04:19:18,2024-10-18 05:47:18,983,526,70,33,83,110,9,published,content_calendar_csv,CONT_ROW_001369
M001,CONT001370,CAMP000103,PROD000392,SKU000392,Facebook,Carousel,utility,2024-05-22 00:40:57,2024-05-22 00:49:57,1963,1094,165,47,265,150,6,published,content_calendar_csv,CONT_ROW_001370
M001,CONT001371,CAMP003658,PROD000198,SKU000198,Instagram,Carousel,premium,2024-01-07 13:22:37,2024-01-07 14:32:37,530,266,25,31,60,28,1,published,content_calendar_csv,CONT_ROW_001371
