merchant_id,product_id,sku,product_name,category,subcategory,brand,price,cost_price,margin_percent,target_segment,customer_type,inventory_count,refund_rate_percent,rating,is_active,launch_date,source,source_row_id
M001,PROD000420,SKU000420,Orange Minimal White Sneakers,footwear,sneakers,UrbanThreads,3366,1893.72,43.74,college_students,New,202,13.44,4.2,true,2023-11-20,product_csv,PROD_ROW_420
M001,PROD000421,SKU000421,White Moisturising Cream,beauty,skincare,UrbanThreads,2044,1004.9,50.84,working_women,Returning,447,11.19,3.9,true,2024-09-18,product_csv,PROD_ROW_421
M001,PROD000422,SKU000422,Brown Sling Bag,accessories,handbag,UrbanThreads,4184,2285.9,45.37,working_women,Returning,101,8.03,3.9,true,2023-09-17,product_csv,PROD_ROW_422
M001,PROD000423,SKU000423,Brown Backpack,accessories,handbag,UrbanThreads,1930,732.92,62.02,working_women,High-Value,127,9.49,4.2,true,2023-06-15,product_csv,PROD_ROW_423
M001,PROD000424,SKU000424,Green Straight Cut Denim,fashion,denim_jeans,UrbanThreads,2385,976.73,59.05,young_professionals,New,209,19.33,2.5,true,2023-04-04,product_csv,PROD_ROW_424
M001,PROD000425,SKU000425,Teal Slip-On Sneakers,footwear,sneakers,UrbanThreads,2782,2229.84,19.85,college_students,New,199,2.52,2.6,true,2024-01-29,product_csv,PROD_ROW_425
M001,PROD000426,SKU000426,Orange Night Repair Cream,beauty,skincare,UrbanThreads,534,176.14,67.01,working_women,High-Value,263,9.34,3.0,true,2024-11-03,product_csv,PROD_ROW_426
M001,PROD000427,SKU000427,Grey Scented Candle,lifestyle,decor,UrbanThreads,2854,1624.49,43.08,family_buyers,High-Value,96,13.81,3.4,true,2024-11-01,product_csv,PROD_ROW_427
M001,PROD000428,SKU000428,White Fleece Hoodie,fashion,hoodie,UrbanThreads,2635,1727.98,34.42,college_students,Returning,310,4.81,2.5,false,2024-12-21,product_csv,PROD_ROW_428
M001,PROD000429,SKU000429,Green Summer Linen Shirt,fashion,linen_shirt,UrbanThreads,2286,899.84,60.64,young_professionals,Returning,427,6.25,4.0,true,2023-07-19,product_csv,PROD_ROW_429
M001,PROD000430,SKU000430,Mustard Vitamin C Serum,beauty,skincare,UrbanThreads,1368,1031.1,24.63,working_women,New,296,2.38,3.2,true,2023-04-30,product_csv,PROD_ROW_430
M001,PROD000431,SKU000431,Teal Wooden Desk Organiser,lifestyle,decor,UrbanThreads,2753,1961.3,28.76,family_buyers,Returning,298,10.19,3.1,true,2023-12-14,product_csv,PROD_ROW_431
M001,PROD000432,SKU000432,Teal Night Repair Cream,beauty,skincare,UrbanThreads,411,240.4,41.51,working_women,New,205,13.04,5.0,true,2024-11-24,product_csv,PROD_ROW_432
M001,PROD000433,SKU000433,Brown Microfibre Bedcover,home,bedsheet,UrbanThreads,2388,774.92,67.55,family_buyers,High-Value,14,14.32,3.2,true,2023-10-22,product_csv,PROD_ROW_433
M001,PROD000434,SKU000434,Pink Comfort Joggers,fashion,joggers,UrbanThreads,754,410.93,45.5,fitness_lifestyle,Returning,170,7.72,4.7,true,2023-10-03,product_csv,PROD_ROW_434
M001,PROD000435,SKU000435,Blue Retro Runners,footwear,sneakers,UrbanThreads,1960,873.21,55.45,college_students,New,127,4.85,3.1,true,2024-09-25,product_csv,PROD_ROW_435
M001,PROD000436,SKU000436,Brown Premium Leather Belt,accessories,belt,UrbanThreads,644,221.47,65.61,premium_buyers,High-Value,13,15.52,3.9,true,2023-02-13,product_csv,PROD_ROW_436
M001,PROD000437,SKU000437,Mustard Sunscreen SPF50,beauty,skincare,UrbanThreads,2315,824.22,64.4,working_women,Returning,103,19.88,4.8,true,2023-10-14,product_csv,PROD_ROW_437
M001,PROD000438,SKU000438,Brown Sport Deodorant,beauty,perfume,UrbanThreads,1649,1352.54,17.98,premium_buyers,Returning,491,11.27,3.8,true,2024-02-08,product_csv,PROD_ROW_438
M001,PROD000439,SKU000439,Blue Cotton King Bedsheet,home,bedsheet,UrbanThreads,3559,2010.79,43.5,family_buyers,High-Value,14,1.22,3.0,true,2024-08-17,product_csv,PROD_ROW_439
M001,PROD000440,SKU000440,Beige Block Print Kurta,fashion,kurta,UrbanThreads,1662,1241.62,25.29,working_women,New,147,9.96,4.0,true,2024-01-10,product_csv,PROD_ROW_440
M001,PROD000441,SKU000441,Red Retro Runners,footwear,sneakers,UrbanThreads,2715,1261.41,53.54,college_students,Returning,447,8.61,3.6,false,2024-08-08,product_csv,PROD_ROW_441
M001,PROD000442,SKU000442,Maroon Minimal White Sneakers,footwear,sneakers,UrbanThreads,3951,2771.74,29.85,college_students,High-Value,231,17.27,3.0,true,2023-06-03,product_csv,PROD_ROW_442
M001,PROD000443,SKU000443,Navy Floral Mist,beauty,perfume,UrbanThreads,4691,3640.41,22.4,premium_buyers,High-Value,378,7.0,3.7,true,2023-09-14,product_csv,PROD_ROW_443
M001,PROD000444,SKU000444,Red Scented Candle,lifestyle,decor,UrbanThreads,1068,872.53,18.3,family_buyers,Returning,439,12.97,3.6,true,2023-12-09,product_csv,PROD_ROW_444
M001,PROD000445,SKU000445,Beige Crossbody Bag,accessories,handbag,UrbanThreads,2910,1922.7,33.93,working_women,New,189,17.48,4.9,false,2023-07-23,product_csv,PROD_ROW_445
M001,PROD000446,SKU000446,Brown Minimalist Photo Frame,lifestyle,decor,UrbanThreads,1853,1243.73,32.88,family_buyers,Returning,406,14.99,4.7,true,2024-01-26,product_csv,PROD_ROW_446
M001,PROD000447,SKU000447,Blue Macrame Wall Hanging,lifestyle,decor,UrbanThreads,1085,539.98,50.23,family_buyers,Returning,333,12.63,3.5,true,2023-03-15,product_csv,PROD_ROW_447
M001,PROD000448,SKU000448,Beige Zip Hoodie,fashion,hoodie,UrbanThreads,2283,1542.66,32.43,college_students,High-Value,146,12.5,3.5,true,2024-03-31,product_csv,PROD_ROW_448
M001,PROD000449,SKU000449,Red Sling Bag,accessories,handbag,UrbanThreads,2305,876.32,61.98,working_women,High-Value,130,17.3,4.9,true,2024-12-18,product_csv,PROD_ROW_449
M001,PROD000450,SKU000450,Grey Sateen Bedsheet,home,bedsheet,UrbanThreads,2325,1844.53,20.67,family_buyers,Returning,290,2.02,4.4,true,2024-06-20,product_csv,PROD_ROW_450
M001,PROD000451,SKU000451,Olive Relaxed Linen Shirt,fashion,linen_shirt,UrbanThreads,1117,897.65,19.64,young_professionals,Returning,127,5.7,3.2,true,2024-10-03,product_csv,PROD_ROW_451
M001,PROD000452,SKU000452,Green Retro Runners,footwear,sneakers,UrbanThreads,1116,927.02,16.93,college_students,Returning,452,10.05,4.9,true,2024-07-07,product_csv,PROD_ROW_452
M001,PROD000453,SKU000453,Navy Crossbody Bag,accessories,handbag,UrbanThreads,2249,1180.82,47.5,working_women,High-Value,393,13.08,3.9,true,2024-06-20,product_csv,PROD_ROW_453
M001,PROD000454,SKU000454,Teal Microfibre Bedcover,home,bedsheet,UrbanThreads,2671,1477.55,44.68,family_buyers,Returning,167,7.95,3.1,true,2023-11-07,product_csv,PROD_ROW_454
M001,PROD000455,SKU000455,Green Graphic Oversized Tee,fashion,oversized_tshirt,UrbanThreads,751,519.9,30.77,streetwear_lovers,New,362,18.52,4.9,true,2024-05-03,product_csv,PROD_ROW_455
M001,PROD000456,SKU000456,Brown Reversible Belt,accessories,belt,UrbanThreads,998,520.6,47.84,premium_buyers,High-Value,201,4.58,4.7,true,2024-03-23,product_csv,PROD_ROW_456
M001,PROD000457,SKU000457,Navy Floral Mist,beauty,perfume,UrbanThreads,3698,2694.64,27.13,premium_buyers,Returning,330,5.55,4.4,false,2024-09-19,product_csv,PROD_ROW_457
M001,PROD000458,SKU000458,Olive Linen Bedsheet,home,bedsheet,UrbanThreads,1800,1121.23,37.71,family_buyers,New,79,6.5,4.1,true,2024-09-24,product_csv,PROD_ROW_458
M001,PROD000459,SKU000459,Orange Night Repair Cream,beauty,skincare,UrbanThreads,2314,1727.9,25.33,working_women,New,35,19.42,2.6,true,2023-04-15,product_csv,PROD_ROW_459
M001,PROD000460,SKU000460,Navy Backpack,accessories,handbag,UrbanThreads,866,625.21,27.8,working_women,New,7,5.13,3.6,true,2024-05-25,product_csv,PROD_ROW_460
M001,PROD000461,SKU000461,Orange Tote Bag,accessories,handbag,UrbanThreads,3504,2823.79,19.41,working_women,New,146,15.74,2.7,true,2024-04-26,product_csv,PROD_ROW_461
M001,PROD000462,SKU000462,Teal Canvas Sneakers,footwear,sneakers,UrbanThreads,4346,2782.02,35.99,college_students,New,403,14.58,3.5,true,2024-03-29,product_csv,PROD_ROW_462
M001,PROD000463,SKU000463,Grey Low Top Sneakers,footwear,sneakers,UrbanThreads,4010,1708.07,57.4,college_students,High-Value,116,9.98,4.2,true,2023-11-16,product_csv,PROD_ROW_463
M001,PROD000464,SKU000464,Pink Premium Leather Belt,accessories,belt,UrbanThreads,1924,643.42,66.56,premium_buyers,New,139,10.14,3.2,true,2024-01-05,product_csv,PROD_ROW_464
M001,PROD000465,SKU000465,White Relaxed Denim Jeans,fashion,denim_jeans,UrbanThreads,3591,2194.86,38.88,young_professionals,New,416,6.25,2.8,true,2023-09-06,product_csv,PROD_ROW_465
M001,PROD000466,SKU000466,Mustard Streetwear Oversized Top,fashion,oversized_tshirt,UrbanThreads,1103,575.86,47.79,streetwear_lovers,New,137,4.0,2.7,true,2024-09-25,product_csv,PROD_ROW_466
M001,PROD000467,SKU000467,Black Canvas Belt,accessories,belt,UrbanThreads,1719,1315.63,23.47,premium_buyers,New,74,10.27,3.3,true,2024-07-25,product_csv,PROD_ROW_467
M001,PROD000468,SKU000468,Brown Printed Bedsheet,home,bedsheet,UrbanThreads,3702,2753.8,25.61,family_buyers,Returning,380,3.56,4.7,true,2024-05-11,product_csv,PROD_ROW_468
M001,PROD000469,SKU000469,Green Microfibre Bedcover,home,bedsheet,UrbanThreads,2922,1363.49,53.34,family_buyers,High-Value,105,11.33,3.3,true,2024-04-24,product_csv,PROD_ROW_469
M001,PROD000470,SKU000470,White Woven Belt,accessories,belt,UrbanThreads,716,431.63,39.72,premium_buyers,High-Value,197,9.63,4.4,true,2024-06-02,product_csv,PROD_ROW_470
M001,PROD000471,SKU000471,Teal Woody Eau de Parfum,beauty,perfume,UrbanThreads,3581,1515.45,57.68,premium_buyers,Returning,379,2.2,4.9,true,2024-02-01,product_csv,PROD_ROW_471
M001,PROD000472,SKU000472,Brown Slip-On Sneakers,footwear,sneakers,UrbanThreads,1630,835.91,48.72,college_students,Returning,338,7.12,2.7,true,2024-11-05,product_csv,PROD_ROW_472
M001,PROD000473,SKU000473,Maroon Graphic Oversized Tee,fashion,oversized_tshirt,UrbanThreads,581,214.73,63.04,streetwear_lovers,New,258,4.64,2.6,true,2024-10-19,product_csv,PROD_ROW_473
M001,PROD000474,SKU000474,Green Night Repair Cream,beauty,skincare,UrbanThreads,2716,1926.28,29.08,working_women,New,320,14.64,2.5,true,2023-08-02,product_csv,PROD_ROW_474
M001,PROD000475,SKU000475,Teal Cotton King Bedsheet,home,bedsheet,UrbanThreads,2616,1071.09,59.06,family_buyers,Returning,295,15.13,4.7,true,2024-01-13,product_csv,PROD_ROW_475
M001,PROD000476,SKU000476,Maroon Linen Bedsheet,home,bedsheet,UrbanThreads,1787,999.0,44.1,family_buyers,Returning,49,18.95,4.9,false,2023-04-10,product_csv,PROD_ROW_476
M001,PROD000477,SKU000477,Green Straight Cut Denim,fashion,denim_jeans,UrbanThreads,1775,1320.22,25.62,young_professionals,High-Value,330,19.0,3.9,true,2024-07-25,product_csv,PROD_ROW_477
M001,PROD000478,SKU000478,Brown Sport Deodorant,beauty,perfume,UrbanThreads,3531,1691.45,52.1,premium_buyers,New,95,16.06,3.9,true,2024-05-31,product_csv,PROD_ROW_478
M001,PROD000479,SKU000479,Green Woven Belt,accessories,belt,UrbanThreads,1306,439.55,66.34,premium_buyers,High-Value,176,17.05,3.5,true,2024-10-10,product_csv,PROD_ROW_479
M001,PROD000480,SKU000480,Mustard Moisturising Cream,beauty,skincare,UrbanThreads,2605,1432.5,45.01,working_women,High-Value,484,15.15,3.4,true,2024-04-08,product_csv,PROD_ROW_480
M001,PROD000481,SKU000481,Black Vitamin C Serum,beauty,skincare,UrbanThreads,1464,764.69,47.77,working_women,New,465,6.73,3.3,true,2023-08-16,product_csv,PROD_ROW_481
M001,PROD000482,SKU000482,Black Canvas Sneakers,footwear,sneakers,UrbanThreads,4763,2598.15,45.45,college_students,High-Value,484,11.86,2.7,true,2024-04-16,product_csv,PROD_ROW_482
M001,PROD000483,SKU000483,Navy Canvas Belt,accessories,belt,UrbanThreads,1150,414.81,63.93,premium_buyers,New,141,16.41,2.7,true,2024-02-14,product_csv,PROD_ROW_483
M001,PROD000484,SKU000484,Orange Scented Candle,lifestyle,decor,UrbanThreads,1728,715.22,58.61,family_buyers,Returning,432,18.08,4.3,true,2023-04-08,product_csv,PROD_ROW_484
M001,PROD000485,SKU000485,Black Wooden Desk Organiser,lifestyle,decor,UrbanThreads,1961,1582.21,19.32,family_buyers,Returning,188,17.72,3.6,true,2023-05-04,product_csv,PROD_ROW_485
M001,PROD000486,SKU000486,Pink Low Top Sneakers,footwear,sneakers,UrbanThreads,1220,832.49,31.76,college_students,Returning,286,11.73,3.3,true,2024-12-15,product_csv,PROD_ROW_486
M001,PROD000487,SKU000487,Black Low Top Sneakers,footwear,sneakers,UrbanThreads,4976,3010.04,39.51,college_students,New,123,9.21,4.5,true,2023-06-01,product_csv,PROD_ROW_487
M001,PROD000488,SKU000488,White Low Top Sneakers,footwear,sneakers,UrbanThreads,3339,1469.42,55.99,college_students,Returning,144,2.62,3.8,true,2024-12-15,product_csv,PROD_ROW_488
M001,PROD000489,SKU000489,Blue Slip-On Sneakers,footwear,sneakers,UrbanThreads,1810,1052.83,41.83,college_students,High-Value,325,19.94,3.8,true,2023-09-06,product_csv,PROD_ROW_489
M001,PROD000490,SKU000490,Brown Essential Polo Shirt,fashion,polo_tshirt,UrbanThreads,1161,549.61,52.66,young_professionals,New,353,8.86,3.4,true,2023-07-15,product_csv,PROD_ROW_490
M001,PROD000491,SKU000491,Mustard Tote Bag,accessories,handbag,UrbanThreads,3296,2494.77,24.31,working_women,High-Value,430,19.81,3.6,true,2023-05-30,product_csv,PROD_ROW_491
M001,PROD000492,SKU000492,Teal Fresh Cologne,beauty,perfume,UrbanThreads,2234,1056.8,52.69,premium_buyers,High-Value,446,2.63,4.3,true,2023-09-06,product_csv,PROD_ROW_492
M001,PROD000493,SKU000493,Maroon Minimalist Photo Frame,lifestyle,decor,UrbanThreads,455,300.85,33.88,family_buyers,Returning,240,9.95,3.3,true,2024-07-04,product_csv,PROD_ROW_493
M001,PROD000494,SKU000494,Green Slip-On Sneakers,footwear,sneakers,UrbanThreads,4072,2881.91,29.23,college_students,High-Value,383,19.94,4.2,true,2024-11-15,product_csv,PROD_ROW_494
M001,PROD000495,SKU000495,Mustard Lounge Joggers,fashion,joggers,UrbanThreads,688,488.14,29.05,fitness_lifestyle,Returning,112,15.99,4.0,true,2023-02-24,product_csv,PROD_ROW_495
M001,PROD000496,SKU000496,White Floral Mist,beauty,perfume,UrbanThreads,2821,1369.2,51.46,premium_buyers,New,19,6.56,4.7,true,2024-01-31,product_csv,PROD_ROW_496
M001,PROD000497,SKU000497,Green Minimal White Sneakers,footwear,sneakers,UrbanThreads,4701,3180.22,32.35,college_students,New,105,4.78,4.9,true,2024-07-28,product_csv,PROD_ROW_497
M001,PROD000498,SKU000498,Black Sateen Bedsheet,home,bedsheet,UrbanThreads,2867,1956.13,31.77,family_buyers,Returning,391,3.98,3.4,true,2023-12-27,product_csv,PROD_ROW_498
M001,PROD000499,SKU000499,Grey Crossbody Bag,accessories,handbag,UrbanThreads,3058,1233.78,59.65,working_women,Returning,465,20.0,5.0,true,2024-07-22,product_csv,PROD_ROW_499
M001,PROD000500,SKU000500,Navy Canvas Belt,accessories,belt,UrbanThreads,1203,587.89,51.13,premium_buyers,High-Value,205,10.89,4.2,true,2024-10-02,product_csv,PROD_ROW_500
